,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
71,add the current track to my This Is Tchaikovsky playlist,AddToPlaylist,AddToPlaylist,0.9962910713388755,,0.00038279470942667186,,0.000861656948807371,0.0012128582479790048,0.0009261391477942639
72,Can I put this tune onto my sin estres playlist?,AddToPlaylist,AddToPlaylist,0.9914101426166935,,0.002284110875970897,0.002484940536637328,0.0009267524097423441,,0.0015731225512250575
73,Add the boy george track to the Emo Forever playlist.,AddToPlaylist,AddToPlaylist,0.6725018552128469,0.0037117764023460883,,,0.01047266241068201,0.30011215139614356,0.007112498705150148
74,Add jack white to my playlist This Is Shakira,AddToPlaylist,AddToPlaylist,0.989989426654516,,0.002239797673415493,0.0009873340325889165,,0.0014458094429209013,0.004432331108051739
75,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,0.9985528120406995,,4.264490094476125e-05,0.001007460258553195,,0.00021518433819440853,9.835844249597198e-05
76,add Farhad Darya songs in virales de siempre,AddToPlaylist,AddToPlaylist,0.6130122926597769,0.07413841174801387,0.0395908697669556,,,0.10512589812270112,0.1064805198788804
77,add this track to my Hands Up playlist,AddToPlaylist,AddToPlaylist,0.9949162955742691,,,0.0011018845671261234,0.00023218690643071667,0.0025748643067896797,0.0008478401089712587
78,Add the track to the drum & breaks playlist.,AddToPlaylist,AddToPlaylist,0.9318774178358774,,,0.0016765913589576417,0.0019396646752304768,0.06026626686382748,0.0029910912918331674
79,Add millie corretjer to the rhythm playlist,AddToPlaylist,AddToPlaylist,0.9334169349824746,,0.01036338487264004,0.01527419359290274,,0.030552169357130097,0.006402553085569566
80,Add Recalled to Life to This Is Alejandro Fernandez,AddToPlaylist,SearchCreativeWork,0.271348020495,,0.016049314599016797,,0.009349860986654348,0.684657800463939,0.01228378408551918
81,Add Michael Wittig music to Country Icon playlist,AddToPlaylist,AddToPlaylist,0.9749033252511502,,0.0035201278370101596,0.0121713787341104,,0.006568240270038492,0.002153814127093553
82,add Highway Patrolman in my playlist this is al green,AddToPlaylist,AddToPlaylist,0.9591862281513138,0.002878750695365561,0.017123599355149052,0.011907982280104035,,,0.007403231076106564
83,add A Very Cellular Song to masters of metal playlist,AddToPlaylist,AddToPlaylist,0.9895971436479627,,0.0011167128567284113,0.0029626392765419924,0.0013948380996400504,0.003786313092978589,
84,Add Toyan to my Epic Gaming playlist.,AddToPlaylist,AddToPlaylist,0.9283990852492685,,0.0014759595339303982,0.04590769486505495,,0.019364055905048968,0.0037107105473860756
85,can you add the current tune to my Calm before the storm playlist,AddToPlaylist,AddToPlaylist,0.962838409229514,0.004192160360403961,0.001299522632362552,,0.0018131545887694167,0.028600839120855138,
86,Add Annesley Malewana album to playlist indietronic,AddToPlaylist,AddToPlaylist,0.9457824709307731,0.005096338679640513,,0.01693653483241924,,0.026831724193774414,0.0026961141096170193
87,add tommy johnson to The MetalSucks Playlist,AddToPlaylist,AddToPlaylist,0.9744865735437821,,0.00037504480600356976,0.009489805143394339,,0.012416933723892166,0.0027692606700254413
88,Please add The image of you to my playlist Crate Diggers Anonymous,AddToPlaylist,AddToPlaylist,0.9659388021577218,,,0.003652510846005099,0.004126116355571063,0.01935492525792612,0.0038789731569447688
89,"Onto jerry's Classical Moments in Movies, please add the album.",AddToPlaylist,AddToPlaylist,0.6330985700742878,0.04211966800473074,0.03413268330513364,,,0.1205693568017258,0.14438569186053501
90,Add the album to the The Sweet Suite playlist.,AddToPlaylist,AddToPlaylist,0.9082545518785576,,,0.0026021990119083497,0.004426525322580155,0.07399535555033963,0.008867550472146796
91,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,0.9928727142811292,0.000905358938959967,,0.0007189731585995143,,0.004674126589175088,0.0006647676070150671
92,Add a track to playlist Cena con Amigos,AddToPlaylist,AddToPlaylist,0.9650976188976186,0.006247930185138957,,0.005955908611668439,,0.01940904717482103,0.0019517061108001669
93,Add this artist to fairy tales playlist,AddToPlaylist,AddToPlaylist,0.9982847633460215,,0.0002803635036727835,0.0007662341281966927,0.00023490463030524346,,0.0003273103047620004
94,Add the song to the Mac 'N Cheese playlist.,AddToPlaylist,AddToPlaylist,0.8256533976910325,,,0.01273134435101013,0.002969046183252826,0.13365096608324087,0.02224754276127178
95,"To the travelling playlist, please add this David Gahan song.",AddToPlaylist,AddToPlaylist,0.9825044199989226,,,0.0004899258913857947,0.0009402297728989134,0.013781723514286776,0.0018255276916969243
96,Put petar georgiev kalica onto the Old School Hip Hop playlist.,AddToPlaylist,AddToPlaylist,0.9772735109745723,,,0.005866626694227164,0.0021982854676357933,0.012351616032991309,0.0008916959076314181
97,Add the album to the hot 50 playlist.,AddToPlaylist,AddToPlaylist,0.9265363050798147,,0.004498059663450733,0.016700694983884982,0.0268478285018084,0.02072290923936503,
98,Add The Famous Flower of Serving-Men to my evening acoustic playlist.,AddToPlaylist,AddToPlaylist,0.9549515863784936,,0.0024441858448885716,,0.004399202030722828,0.025341394511650666,0.00864660877124616
99,Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,AddToPlaylist,AddToPlaylist,0.9972910364784503,,0.0010105120974471865,0.00039250790177865745,0.000422160816974305,,0.0005172338195211998
100,I want to book a joint close by the naomi's hostel for a meal for 8 people.,BookRestaurant,BookRestaurant,0.001539962643539023,0.9878917640910111,0.0009171101105385309,,0.002326603909389605,0.007168025508457064,
101,I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,BookRestaurant,BookRestaurant,0.0005596646071381272,0.9989975343836514,0.00021434198173086143,,,0.0001343041861843178,9.158955870538204e-05
102,book spot for four at a indoor pub within the same area of Louisiana in one minute,BookRestaurant,BookRestaurant,0.000924305187587525,0.9967101628730023,0.0014539901337376412,,,0.00042425508356586723,0.00025588761140042226
103,I want to book a restaurant for five people in Sri Lanka.,BookRestaurant,BookRestaurant,0.0010588151422109143,0.9948884671331581,0.00022149695947431067,,0.000313269309600116,0.0034398262620131573,
104,Book a reservation for nine people at the best pub nearby Tangier in six months,BookRestaurant,BookRestaurant,0.00012684574442740557,0.999373014680018,0.0002759457333619102,,6.564515450439275e-05,,0.00013978973986944162
105,Book spot for 9 at Thurmont,BookRestaurant,RateBook,0.03902900271195337,0.1592539287362797,0.11139332253742446,0.09536002785010916,0.5346816495850303,,
106,Book a reservation for my mommy and I at a restaurant in Central African Republic,BookRestaurant,BookRestaurant,3.6950488371480218e-06,0.9999928212764816,2.300818324139492e-06,,3.324189618040321e-07,,5.186878518992045e-07
107,I would like to book a highly rated restaurant for a party of ten.,BookRestaurant,BookRestaurant,0.0027928967652774118,0.9939203515713316,,,0.0010524201101379017,0.002021097094487622,9.1642609432804e-05
108,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,BookRestaurant,BookRestaurant,3.5173054926811197e-06,0.9999656113897221,2.5510344141283675e-05,,4.800869983815809e-06,,4.1711181048077305e-07
109,I want to book a top-rated brasserie for 7 people.,BookRestaurant,BookRestaurant,0.005659062155460024,0.892309160814442,0.005302702511986943,,0.06695965244563626,0.02818923226213918,
110,"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",BookRestaurant,BookRestaurant,8.917516651373689e-07,0.9999979299930087,1.422766196457017e-07,,,5.656792438470309e-07,3.230447433112985e-07
111,need a table somewhere in Quarryville 14 hours from now,BookRestaurant,GetWeather,,0.07142441704039436,0.7586629271636595,0.01091971388119448,0.12183926854115285,0.024493899545886762,
112,Please book me a table at a pizzeria with a parking facility in Ghana.,BookRestaurant,BookRestaurant,0.00030691156787425434,0.9991546244957585,0.00017341204671878833,,,0.00016247911268230187,0.00016066642995058892
113,I need a table for 4; please confirm the reservation.,BookRestaurant,BookRestaurant,,0.9129006834776755,0.011907514759646926,,0.041001955888595426,0.028045637124257443,0.0024652489583570137
114,Book me a reservation for the best bistro,BookRestaurant,BookRestaurant,0.017882299549552946,0.87524122161636,,,0.040523312744105346,0.01850108781216972,0.023655684151755788
115,Book a reservation for an osteria restaurant for 4 people on november 4,BookRestaurant,BookRestaurant,6.369166513060341e-07,0.9988076579837677,3.916862909838756e-05,,0.0011519478460360426,3.338615090823241e-07,
116,I want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant,BookRestaurant,0.0033942781424805084,0.9676763443019043,0.023677766472802796,,0.0017739244657744542,,0.0028076031822077954
117,Book seven in neighboring Moorpark,BookRestaurant,SearchCreativeWork,,0.08875288445389337,0.048144938711833715,0.15316599573953957,,0.524038942869668,0.13709790775298847
118,Book a table for 12 am. at our step mother's secondary residence within walking distance for one,BookRestaurant,BookRestaurant,9.699870277444103e-05,0.9971178325242808,0.0017455483370464367,,0.0008939680150422028,0.00011180687272809173,
119,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,BookRestaurant,BookRestaurant,3.123933633945721e-05,0.9298465285434301,0.008695119296071675,,0.06140635893582977,1.769883305772184e-05,
120,book a table near pat's college,BookRestaurant,SearchCreativeWork,0.043491364308362986,0.325722611009693,,0.1398275818052641,0.09342069675625447,0.33537697932692334,
121,book a table in Fiji for zero a.m,BookRestaurant,BookRestaurant,,0.7085514700100214,0.0652515731918388,0.03520847074037495,,0.1143937064353345,0.027804147510011236
122,"Can you book me a table at Windows on the World in Cokeville , MI?",BookRestaurant,BookRestaurant,0.002090750728034861,0.8163443563019005,0.005973159653858354,,,0.16512437186642895,0.00987698963964598
123,I want to book a restaurant close-by in Inman for five people.,BookRestaurant,BookRestaurant,0.0005641292029561381,0.9955462264451594,0.00039441817861157,,,0.0032096982653747304,0.0001329704830498445
124,Book spot for 9,BookRestaurant,RateBook,,0.02645427350104317,0.07896537975737968,0.3291946086232386,0.4303991525202504,0.09816585423041971,
125,Please book me a restaurant,BookRestaurant,BookRestaurant,0.01566981779414297,0.705729728610036,,0.07384436991227557,0.022540762166153916,0.1678280696304482,
126,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",BookRestaurant,BookRestaurant,6.286687658988068e-06,0.9977140795553444,0.00022558838715759083,,0.002051011032347304,,2.7928142735790963e-06
127,I want to book a bougatsa restaurant in next year nearby Penn for three people.,BookRestaurant,BookRestaurant,2.9927869039025275e-05,0.999909630201882,3.030587890654898e-05,,8.301790298815846e-06,2.0219542056514628e-05,
128,book the best table in Tanzania for 5 people at a diner,BookRestaurant,BookRestaurant,0.0005401322903486904,0.9944133335161119,0.0022134316756094227,,0.0021386489735698766,0.0003573808254477676,
129,Book a reservation for two at Mickies Dairy Bar in Weedsport,BookRestaurant,BookRestaurant,0.001996601762091872,0.9868661007287319,0.008585116008376114,,,0.0002596538956117915,0.0019497630227437535
130,Book a reservation for ten at a restaurant in Ohio,BookRestaurant,BookRestaurant,2.3356424619660865e-05,0.999848986401594,5.3737420003565744e-05,,3.590454997099665e-05,,2.7250926762999105e-05
131,I want to book a food truck for seven people in the Republic of the Congo.,BookRestaurant,SearchCreativeWork,0.002500301645306805,0.28916590569691614,,,0.001074352499421192,0.7066976278540121,0.0003139237851699345
132,I want to book a jewish restaurant in Gambia.,BookRestaurant,BookRestaurant,0.004665549972614858,0.9645588088803019,0.00636692006803854,,0.002540357440752452,0.019713745434834815,
133,Book a reservation for a bar with a spa nearby ID,BookRestaurant,BookRestaurant,0.00028086241038606497,0.9985160639293406,0.0005476987651021341,0.00018986409176122385,0.00019078416967544077,,
134,I need a table at Eddie's Attic in Nevada for one,BookRestaurant,BookRestaurant,0.010683801348643936,0.9595864373264545,0.0054434727678990425,,,0.007786875938395181,0.014798722160622793
135,I want to book a brasserie for 3 people in Netherlands Antilles.,BookRestaurant,BookRestaurant,0.0025637891765170257,0.9748950642536067,0.013168331919357642,,0.0056129240198304585,0.003246899744537257,
136,"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",BookRestaurant,BookRestaurant,6.315800045711105e-07,0.9998927964602756,2.1772928473260245e-05,,8.343194135475049e-05,1.3426217759088553e-06,
137,I want to eat by five pm in NE for a six people,BookRestaurant,BookRestaurant,0.02800603057907178,0.7663724307571572,0.06276693038019604,,,0.11719859859610336,0.012015137637978606
138,book a party at their campus within the same area for churrascaria,BookRestaurant,BookRestaurant,0.00745451966689335,0.9683592690941195,0.009589744920819451,,0.003015677504901204,,0.009740456329478418
139,I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,BookRestaurant,BookRestaurant,4.989023307532965e-05,0.9998205961890342,4.819068476439532e-05,,3.79668637288147e-05,4.240263938235864e-05,
140,phyllis ward and veronica need a table at a restaurant in 152 days,BookRestaurant,BookRestaurant,0.0016554000815992306,0.9969616625091435,0.0006450115273781714,,0.0006080400621362345,,7.432455737262597e-05
141,Please book me a table at a bistro which serves lorna doone.,BookRestaurant,BookRestaurant,0.004069208497096284,0.9849461199268468,,,0.0013511763232026662,0.007099792459196816,0.0018388609849501335
142,I want to book a joint in a  spa.,BookRestaurant,BookRestaurant,0.0365095188842984,0.7821458612233889,0.021777476072196107,0.0076515559538318555,,0.14077001634098496,
143,book spot for 7 at an indoor restaurant in MP now,BookRestaurant,BookRestaurant,0.0005503982172572216,0.994319837788927,0.0035517304007335456,,0.00107224898811464,,0.00024782207455830964
144,I would like to book a restaurant for souvlaki cuisine in the state of NE,BookRestaurant,BookRestaurant,0.009584008356359837,0.9699141403454636,,,0.004509560894293209,0.015123227064010295,0.0004460778823150982
145,Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,BookRestaurant,RateBook,0.11744444956500123,0.28216864604666686,0.13538984917582444,,0.33938222362240206,,0.10188278028295505
146,Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,BookRestaurant,SearchCreativeWork,0.006637142355969503,0.46498674753849245,,,0.0015318043975645933,0.5156214046930085,0.00943899690730627
147,Book me a table for 5 this year at Cherwell Boathouse,BookRestaurant,BookRestaurant,0.004383297397120498,0.8078799038045292,0.06721266927751456,,0.11099198532182084,,0.005815978353549988
148,I want to book a taverna in Archer City for this spring for nine people.,BookRestaurant,BookRestaurant,0.002222813633816109,0.9859677365831762,0.008610471540519995,,,0.0020502861520258027,0.0006906064002714437
149,Book a reservation for nine people at a bakery in Nunez,BookRestaurant,BookRestaurant,4.764454062810973e-05,0.9996573661019962,0.00012542957694015015,,,4.8907158567416465e-05,6.0881423724577515e-05
150,table for 5 A.m. at Baker's Keyboard Lounge,BookRestaurant,BookRestaurant,0.022824953831024272,0.6535402066832746,0.07458516407379641,,0.2111922723912387,0.021062420871693632,
151,I want to book a restaurant in Niger for seven people.,BookRestaurant,BookRestaurant,0.0005786445236469476,0.9872792194610053,0.0006818330037898231,,0.00035556803850284084,0.010978541467953608,
