Query,Expected Entity,Predicted Entity,Confidence
Put abe laboriel onto the Escapada playlist.,playlist,,0
Add martin barre to my punk unplugged playlist.,music_item,,0
Add martin barre to my punk unplugged playlist.,playlist_owner,,0
Add martin barre to my punk unplugged playlist.,playlist,,0
Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,entity_name,,0
Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,playlist_owner,,0
Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,playlist,,0
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,artist,,0
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,playlist_owner,,0
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,playlist,,0
Add a song to my playlist madden nfl 16,music_item,,0
Add a song to my playlist madden nfl 16,playlist,,0
Please add this track by Paul McGuigan to the Deep House playlist.,music_item,,0
Please add this track by Paul McGuigan to the Deep House playlist.,playlist,,0
Add the artist to my dishwashing playlist.,entity_name,,0
Add the artist to my dishwashing playlist.,playlist_owner,,0
Add the artist to my dishwashing playlist.,playlist,,0
Add the artist Adam Deibert to my Perfect Concentration playlist.,artist,,0
Add the artist Adam Deibert to my Perfect Concentration playlist.,playlist,,0
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,artist,,0
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,playlist,,0
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,artist,,0
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,playlist,,0
Add the 40 cal tune to the laundry playlist.,music_item,,0
Add the 40 cal tune to the laundry playlist.,playlist,,0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,artist,,0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,playlist_owner,,0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,playlist,,0
Add lofty fake anagram to the la mejor musica de bso playlist.,entity_name,,0
Add lofty fake anagram to the la mejor musica de bso playlist.,playlist,,0
add we have a theme song to my House Afterwork playlist,music_item,,0
add we have a theme song to my House Afterwork playlist,playlist_owner,,0
add we have a theme song to my House Afterwork playlist,playlist,,0
put the artist onto Top Latin Alternative.,playlist_owner,,0
put the artist onto Top Latin Alternative.,playlist,,0
put the artist onto Top Latin Alternative.,music_item,,0
Add kent james to the disney soundtrack.,entity_name,,0
Add kent james to the disney soundtrack.,playlist_owner,,0
Add kent james to the disney soundtrack.,playlist,,0
add nuba to my Metal Party playlist,artist,,0
add nuba to my Metal Party playlist,playlist,,0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,artist,,0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,playlist,,0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,playlist_owner,,0
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,artist,,0
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,playlist,,0
Add this album to Old School Death Metal,music_item,,0
Add this album to Old School Death Metal,playlist,,0
add this artist to my Electronic Bliss playlist,music_item,,0
add this artist to my Electronic Bliss playlist,playlist,,0
Add the album to my Perfect Concentration playlist.,music_item,,0
Add the album to my Perfect Concentration playlist.,playlist_owner,,0
Add the album to my Perfect Concentration playlist.,playlist,,0
add a song in my All Out 60s,artist,,0
add a song in my All Out 60s,playlist,,0
add digging now to my Young at Heart playlist,artist,,0
add digging now to my Young at Heart playlist,playlist_owner,,0
add digging now to my Young at Heart playlist,playlist,,0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,artist,,0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,playlist_owner,,0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,playlist,,0
add the song to my We Everywhere playlist,artist,,0
add the song to my We Everywhere playlist,playlist,,0
Add the album to the Might and Myth Power Metal playlist.,music_item,,0
Add the album to the Might and Myth Power Metal playlist.,playlist,,0
Add a song to this is racionais mc's,artist,,0
Add a song to this is racionais mc's,playlist,,0
"Add Jerry Calliste, Jr to my Te quiero playlist.",artist,,0
"Add Jerry Calliste, Jr to my Te quiero playlist.",music_item,,0
"Add Jerry Calliste, Jr to my Te quiero playlist.",playlist,,0
Add sarah slean to my playlist Mellowed Out Gaming,music_item,,0
Add sarah slean to my playlist Mellowed Out Gaming,playlist,,0
Add the album to my Flow Espanol playlist.,music_item,,0
Add the album to my Flow Espanol playlist.,artist,,0
Add the album to my Flow Espanol playlist.,playlist_owner,,0
Add the album to my Flow Espanol playlist.,playlist,,0
add this artist to my spotlight on country 2016 playlist,playlist,,0
add this artist to my spotlight on country 2016 playlist,playlist_owner,,0
add this artist to my spotlight on country 2016 playlist,entity_name,,0
Add give us rest to my 70s Smash Hits playlist.,entity_name,,0
Add give us rest to my 70s Smash Hits playlist.,playlist_owner,,0
Add give us rest to my 70s Smash Hits playlist.,playlist,,0
Add the track to the work playlist.,entity_name,,0
Add the track to the work playlist.,playlist,,0
For my fantastic workout can you add sara bareilles?,artist,,0
For my fantastic workout can you add sara bareilles?,music_item,,0
For my fantastic workout can you add sara bareilles?,playlist,,0
Add emilie autumn to my Nacao Reggae playlist.,artist,,0
Add emilie autumn to my Nacao Reggae playlist.,playlist_owner,,0
Add emilie autumn to my Nacao Reggae playlist.,playlist,,0
add this tune to my Sleepify playlist,music_item,,0
add this tune to my Sleepify playlist,playlist_owner,,0
add this tune to my Sleepify playlist,playlist,,0
add track in my playlist called Hands Up,artist,,0
add track in my playlist called Hands Up,playlist_owner,,0
add track in my playlist called Hands Up,playlist,,0
Add the album to my Club Hits playlist.,playlist,,0
Add the album to my Club Hits playlist.,artist,,0
Add the album to my Club Hits playlist.,music_item,,0
I'd like to add jordan rudess onto the Divertido para ninos playlist.,music_item,,0
I'd like to add jordan rudess onto the Divertido para ninos playlist.,playlist,,0
I'd like for you to add bobby brown to my enamorandose playlist.,music_item,,0
I'd like for you to add bobby brown to my enamorandose playlist.,playlist_owner,,0
I'd like for you to add bobby brown to my enamorandose playlist.,playlist,,0
I need to add to my Infinite Indie Folk list the works of Rahim Shah,playlist_owner,,0
I need to add to my Infinite Indie Folk list the works of Rahim Shah,playlist,,0
I need to add to my Infinite Indie Folk list the works of Rahim Shah,artist,,0
add Jonathan Sprout album to my this is miranda lambert playlist,music_item,,0
add Jonathan Sprout album to my this is miranda lambert playlist,playlist_owner,,0
add Jonathan Sprout album to my this is miranda lambert playlist,playlist,,0
add Muzika za decu to my Crash Course playlist,artist,,0
add Muzika za decu to my Crash Course playlist,playlist_owner,,0
add Muzika za decu to my Crash Course playlist,playlist,,0
Add jo stafford music to the workout twerkout playlist,music_item,,0
Add jo stafford music to the workout twerkout playlist,playlist_owner,,0
Add jo stafford music to the workout twerkout playlist,playlist,,0
Add Richard McNamara newest song to the Just Smile playlist,entity_name,,0
Add Richard McNamara newest song to the Just Smile playlist,playlist_owner,,0
Add Richard McNamara newest song to the Just Smile playlist,playlist,,0
Add Andy Hunter to my Evening Commute playlist.,artist,,0
Add Andy Hunter to my Evening Commute playlist.,playlist_owner,,0
Add Andy Hunter to my Evening Commute playlist.,playlist,,0
add the current track to my This Is Tchaikovsky playlist,music_item,,0
add the current track to my This Is Tchaikovsky playlist,playlist,,0
Can I put this tune onto my sin estres playlist?,entity_name,,0
Can I put this tune onto my sin estres playlist?,playlist_owner,,0
Can I put this tune onto my sin estres playlist?,playlist,,0
Add the boy george track to the Emo Forever playlist.,music_item,,0
Add the boy george track to the Emo Forever playlist.,playlist_owner,,0
Add the boy george track to the Emo Forever playlist.,playlist,,0
Add jack white to my playlist This Is Shakira,entity_name,,0
Add jack white to my playlist This Is Shakira,playlist,,0
add this song by Too Poetic to my Piano Ballads playlist,music_item,,0
add this song by Too Poetic to my Piano Ballads playlist,playlist,,0
add Farhad Darya songs in virales de siempre,music_item,,0
add Farhad Darya songs in virales de siempre,playlist_owner,,0
add Farhad Darya songs in virales de siempre,playlist,,0
add this track to my Hands Up playlist,music_item,,0
add this track to my Hands Up playlist,playlist_owner,,0
add this track to my Hands Up playlist,playlist,,0
Add the track to the drum & breaks playlist.,music_item,,0
Add the track to the drum & breaks playlist.,artist,,0
Add the track to the drum & breaks playlist.,playlist_owner,,0
Add the track to the drum & breaks playlist.,playlist,,0
Add millie corretjer to the rhythm playlist,entity_name,,0
Add millie corretjer to the rhythm playlist,playlist,,0
Add Recalled to Life to This Is Alejandro Fernandez,artist,,0
Add Recalled to Life to This Is Alejandro Fernandez,music_item,,0
Add Recalled to Life to This Is Alejandro Fernandez,playlist,,0
Add Michael Wittig music to Country Icon playlist,entity_name,,0
Add Michael Wittig music to Country Icon playlist,playlist_owner,,0
Add Michael Wittig music to Country Icon playlist,playlist,,0
add Highway Patrolman in my playlist this is al green,music_item,,0
add Highway Patrolman in my playlist this is al green,artist,,0
add Highway Patrolman in my playlist this is al green,playlist_owner,,0
add Highway Patrolman in my playlist this is al green,playlist,,0
add A Very Cellular Song to masters of metal playlist,music_item,,0
add A Very Cellular Song to masters of metal playlist,playlist_owner,,0
add A Very Cellular Song to masters of metal playlist,playlist,,0
Add Toyan to my Epic Gaming playlist.,music_item,,0
Add Toyan to my Epic Gaming playlist.,artist,,0
Add Toyan to my Epic Gaming playlist.,playlist,,0
can you add the current tune to my Calm before the storm playlist,music_item,,0
can you add the current tune to my Calm before the storm playlist,playlist,,0
can you add the current tune to my Calm before the storm playlist,artist,,0
can you add the current tune to my Calm before the storm playlist,playlist_owner,,0
Add Annesley Malewana album to playlist indietronic,artist,,0
Add Annesley Malewana album to playlist indietronic,music_item,,0
Add Annesley Malewana album to playlist indietronic,playlist_owner,,0
Add Annesley Malewana album to playlist indietronic,playlist,,0
add tommy johnson to The MetalSucks Playlist,music_item,,0
add tommy johnson to The MetalSucks Playlist,playlist_owner,,0
add tommy johnson to The MetalSucks Playlist,playlist,,0
Please add The image of you to my playlist Crate Diggers Anonymous,music_item,,0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist_owner,,0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist,,0
"Onto jerry's Classical Moments in Movies, please add the album.",music_item,,0
"Onto jerry's Classical Moments in Movies, please add the album.",playlist,,0
Add the album to the The Sweet Suite playlist.,music_item,,0
Add the album to the The Sweet Suite playlist.,artist,,0
Add the album to the The Sweet Suite playlist.,playlist,,0
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,music_item,,0
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,artist,,0
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,playlist,,0
Add a track to playlist Cena con Amigos,artist,,0
Add a track to playlist Cena con Amigos,playlist_owner,,0
Add a track to playlist Cena con Amigos,playlist,,0
Add this artist to fairy tales playlist,entity_name,,0
Add this artist to fairy tales playlist,playlist_owner,,0
Add this artist to fairy tales playlist,playlist,,0
Add the song to the Mac 'N Cheese playlist.,music_item,,0
Add the song to the Mac 'N Cheese playlist.,playlist,,0
"To the travelling playlist, please add this David Gahan song.",music_item,,0
"To the travelling playlist, please add this David Gahan song.",playlist,,0
Put petar georgiev kalica onto the Old School Hip Hop playlist.,artist,,0
Put petar georgiev kalica onto the Old School Hip Hop playlist.,playlist_owner,,0
Put petar georgiev kalica onto the Old School Hip Hop playlist.,playlist,,0
Add the album to the hot 50 playlist.,music_item,,0
Add the album to the hot 50 playlist.,artist,,0
Add the album to the hot 50 playlist.,playlist_owner,,0
Add the album to the hot 50 playlist.,playlist,,0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,artist,,0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,music_item,,0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,playlist_owner,,0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,playlist,,0
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,music_item,,0
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,playlist_owner,,0
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,playlist,,0
I want to book a joint close by the naomi's hostel for a meal for 8 people.,party_size_number,,0
I want to book a joint close by the naomi's hostel for a meal for 8 people.,restaurant_type,,0
I want to book a joint close by the naomi's hostel for a meal for 8 people.,country,,0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,restaurant_type,,0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,timeRange,,0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,party_size_number,,0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,city,,0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,state,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,cuisine,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,restaurant_type,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,spatial_relation,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,state,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,party_size_number,,0
book spot for four at a indoor pub within the same area of Louisiana in one minute,timeRange,,0
I want to book a restaurant for five people in Sri Lanka.,party_size_number,,0
I want to book a restaurant for five people in Sri Lanka.,city,,0
I want to book a restaurant for five people in Sri Lanka.,timeRange,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,party_size_number,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,restaurant_type,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,facility,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,spatial_relation,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,city,,0
Book a reservation for nine people at the best pub nearby Tangier in six months,timeRange,,0
Book spot for 9 at Thurmont,city,,0
Book spot for 9 at Thurmont,timeRange,,0
Book a reservation for my mommy and I at a restaurant in Central African Republic,restaurant_type,,0
Book a reservation for my mommy and I at a restaurant in Central African Republic,party_size_number,,0
Book a reservation for my mommy and I at a restaurant in Central African Republic,country,,0
I would like to book a highly rated restaurant for a party of ten.,party_size_description,,0
I would like to book a highly rated restaurant for a party of ten.,restaurant_type,,0
I would like to book a highly rated restaurant for a party of ten.,country,,0
Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,restaurant_type,,0
I want to book a top-rated brasserie for 7 people.,restaurant_name,,0
I want to book a top-rated brasserie for 7 people.,state,,0
I want to book a top-rated brasserie for 7 people.,timeRange,,0
"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",party_size_description,,0
"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",restaurant_type,,0
"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",timeRange,,0
need a table somewhere in Quarryville 14 hours from now,restaurant_name,,0
need a table somewhere in Quarryville 14 hours from now,spatial_relation,,0
need a table somewhere in Quarryville 14 hours from now,poi,,0
Please book me a table at a pizzeria with a parking facility in Ghana.,restaurant_type,,0
Please book me a table at a pizzeria with a parking facility in Ghana.,party_size_number,,0
Please book me a table at a pizzeria with a parking facility in Ghana.,country,,0
I need a table for 4; please confirm the reservation.,party_size_number,,0
I need a table for 4; please confirm the reservation.,cuisine,,0
I need a table for 4; please confirm the reservation.,restaurant_type,,0
I need a table for 4; please confirm the reservation.,city,,0
Book me a reservation for the best bistro,restaurant_name,,0
Book me a reservation for the best bistro,city,,0
Book a reservation for an osteria restaurant for 4 people on november 4,timeRange,,0
Book a reservation for an osteria restaurant for 4 people on november 4,restaurant_name,,0
I want to eat a delicatessen in thirteen hours that serves eastern european food,restaurant_name,,0
I want to eat a delicatessen in thirteen hours that serves eastern european food,city,,0
I want to eat a delicatessen in thirteen hours that serves eastern european food,state,,0
Book seven in neighboring Moorpark,party_size_number,,0
Book seven in neighboring Moorpark,spatial_relation,,0
Book seven in neighboring Moorpark,city,,0
Book a table for 12 am. at our step mother's secondary residence within walking distance for one,restaurant_type,,0
Book a table for 12 am. at our step mother's secondary residence within walking distance for one,spatial_relation,,0
Book a table for 12 am. at our step mother's secondary residence within walking distance for one,city,,0
Book a table for 12 am. at our step mother's secondary residence within walking distance for one,party_size_number,,0
I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,restaurant_type,,0
book a table near pat's college,sort,,0
book a table near pat's college,restaurant_type,,0
book a table near pat's college,party_size_number,,0
book a table in Fiji for zero a.m,party_size_number,,0
book a table in Fiji for zero a.m,country,,0
"Can you book me a table at Windows on the World in Cokeville , MI?",party_size_number,,0
"Can you book me a table at Windows on the World in Cokeville , MI?",restaurant_type,,0
"Can you book me a table at Windows on the World in Cokeville , MI?",state,,0
I want to book a restaurant close-by in Inman for five people.,city,,0
Book spot for 9,party_size_number,,0
Book spot for 9,sort,,0
Book spot for 9,restaurant_type,,0
Book spot for 9,spatial_relation,,0
Book spot for 9,city,,0
Book spot for 9,timeRange,,0
Please book me a restaurant,restaurant_name,,0
Please book me a restaurant,state,,0
Please book me a restaurant,party_size_number,,0
"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",party_size_number,,0
"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",restaurant_name,,0
"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",country,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,cuisine,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,restaurant_type,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,timeRange,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,spatial_relation,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,city,,0
I want to book a bougatsa restaurant in next year nearby Penn for three people.,party_size_number,,0
book the best table in Tanzania for 5 people at a diner,restaurant_type,,0
book the best table in Tanzania for 5 people at a diner,served_dish,,0
book the best table in Tanzania for 5 people at a diner,spatial_relation,,0
book the best table in Tanzania for 5 people at a diner,timeRange,,0
book the best table in Tanzania for 5 people at a diner,country,,0
book the best table in Tanzania for 5 people at a diner,party_size_number,,0
Book a reservation for two at Mickies Dairy Bar in Weedsport,restaurant_type,,0
Book a reservation for two at Mickies Dairy Bar in Weedsport,city,,0
Book a reservation for two at Mickies Dairy Bar in Weedsport,party_size_number,,0
Book a reservation for ten at a restaurant in Ohio,restaurant_type,,0
Book a reservation for ten at a restaurant in Ohio,timeRange,,0
I want to book a food truck for seven people in the Republic of the Congo.,party_size_number,,0
I want to book a food truck for seven people in the Republic of the Congo.,restaurant_type,,0
I want to book a food truck for seven people in the Republic of the Congo.,state,,0
I want to book a jewish restaurant in Gambia.,party_size_description,,0
Book a reservation for a bar with a spa nearby ID,sort,,0
Book a reservation for a bar with a spa nearby ID,country,,0
Book a reservation for a bar with a spa nearby ID,party_size_number,,0
Book a reservation for a bar with a spa nearby ID,restaurant_type,,0
I need a table at Eddie's Attic in Nevada for one,spatial_relation,,0
I need a table at Eddie's Attic in Nevada for one,city,,0
I need a table at Eddie's Attic in Nevada for one,timeRange,,0
I need a table at Eddie's Attic in Nevada for one,restaurant_name,,0
I want to book a brasserie for 3 people in Netherlands Antilles.,sort,,0
I want to book a brasserie for 3 people in Netherlands Antilles.,restaurant_type,,0
I want to book a brasserie for 3 people in Netherlands Antilles.,party_size_number,,0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",timeRange,,0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",party_size_number,,0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",state,,0
I want to eat by five pm in NE for a six people,party_size_description,,0
I want to eat by five pm in NE for a six people,spatial_relation,,0
I want to eat by five pm in NE for a six people,poi,,0
book a party at their campus within the same area for churrascaria,cuisine,,0
book a party at their campus within the same area for churrascaria,restaurant_type,,0
book a party at their campus within the same area for churrascaria,country,,0
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,restaurant_type,,0
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,facility,,0
phyllis ward and veronica need a table at a restaurant in 152 days,party_size_number,,0
Please book me a table at a bistro which serves lorna doone.,restaurant_type,,0
Please book me a table at a bistro which serves lorna doone.,served_dish,,0
I want to book a joint in a  spa.,party_size_number,,0
I want to book a joint in a  spa.,country,,0
I want to book a joint in a  spa.,restaurant_name,,0
book spot for 7 at an indoor restaurant in MP now,party_size_description,,0
book spot for 7 at an indoor restaurant in MP now,country,,0
book spot for 7 at an indoor restaurant in MP now,timeRange,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,party_size_number,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,facility,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,restaurant_type,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,spatial_relation,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,state,,0
I would like to book a restaurant for souvlaki cuisine in the state of NE,timeRange,,0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,spatial_relation,,0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,poi,,0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,party_size_description,,0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,city,,0
Book me a table for 5 this year at Cherwell Boathouse,sort,,0
Book me a table for 5 this year at Cherwell Boathouse,restaurant_type,,0
Book me a table for 5 this year at Cherwell Boathouse,party_size_number,,0
I want to book a taverna in Archer City for this spring for nine people.,restaurant_type,,0
I want to book a taverna in Archer City for this spring for nine people.,spatial_relation,,0
I want to book a taverna in Archer City for this spring for nine people.,poi,,0
I want to book a taverna in Archer City for this spring for nine people.,timeRange,,0
I want to book a taverna in Archer City for this spring for nine people.,party_size_number,,0
Book a reservation for nine people at a bakery in Nunez,party_size_description,,0
Book a reservation for nine people at a bakery in Nunez,cuisine,,0
Book a reservation for nine people at a bakery in Nunez,restaurant_type,,0
Book a reservation for nine people at a bakery in Nunez,timeRange,,0
Book a reservation for nine people at a bakery in Nunez,state,,0
table for 5 A.m. at Baker's Keyboard Lounge,party_size_number,,0
table for 5 A.m. at Baker's Keyboard Lounge,restaurant_name,,0
I want to book a restaurant in Niger for seven people.,restaurant_type,,0
I want to book a restaurant in Niger for seven people.,spatial_relation,,0
I want to book a restaurant in Niger for seven people.,state,,0
Book me a reservation for a pub in Cormorant for a party of nine,party_size_number,,0
Book me a reservation for a pub in Cormorant for a party of nine,restaurant_name,,0
Book me a reservation for a pub in Cormorant for a party of nine,city,,0
I want to book a restaurant for my father in law and I in Buckner a year from now.,restaurant_type,,0
I want to book a restaurant for my father in law and I in Buckner a year from now.,party_size_number,,0
I want to book a restaurant for my father in law and I in Buckner a year from now.,city,,0
I want to book a restaurant for my father in law and I in Buckner a year from now.,state,,0
I want a table at James D. Conrey House in Urbank California,restaurant_type,,0
I want a table at James D. Conrey House in Urbank California,facility,,0
I want a table at James D. Conrey House in Urbank California,spatial_relation,,0
I want a table at James D. Conrey House in Urbank California,state,,0
Book a reservation for an oyster bar,party_size_number,,0
Book a reservation for an oyster bar,city,,0
Book a reservation for an oyster bar,state,,0
Book a reservation for 5 people at the top-rated brasserie restaurant,party_size_number,,0
Book a reservation for 5 people at the top-rated brasserie restaurant,restaurant_name,,0
Book a reservation for 5 people at the top-rated brasserie restaurant,city,,0
I want to book Tupelo Honey Cafe in New Jersey for five people.,restaurant_type,,0
I want to book Tupelo Honey Cafe in New Jersey for five people.,city,,0
I want to book Tupelo Honey Cafe in New Jersey for five people.,timeRange,,0
I want to book Tupelo Honey Cafe in New Jersey for five people.,party_size_number,,0
book a table at a Fried chicken restaurant,restaurant_type,,0
book a table at a Fried chicken restaurant,party_size_number,,0
book a table at a Fried chicken restaurant,timeRange,,0
book spot for 1 at Town of Ramsgate in Merit,party_size_number,,0
book spot for 1 at Town of Ramsgate in Merit,state,,0
book spot for 1 at Town of Ramsgate in Merit,restaurant_name,,0
Book a reservation for my babies and I,restaurant_type,,0
Book a reservation for my babies and I,party_size_number,,0
Book a reservation for my babies and I,country,,0
