,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
26,Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,AddToPlaylist,AddToPlaylist,0.8311526775360107,0.027346927672624588,0.025975657626986504,0.05513577163219452,0.001954097533598542,0.04810389503836632,0.010330951772630215
27,Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,AddToPlaylist,AddToPlaylist,0.3355599641799927,0.11519072204828262,0.14567413926124573,0.12944699823856354,0.058388855308294296,0.12879762053489685,0.08694164454936981
28,Add a song to my playlist madden nfl 16,AddToPlaylist,AddToPlaylist,0.8905764222145081,0.01955731026828289,0.027994822710752487,0.02398703247308731,0.002133310306817293,0.031207183375954628,0.004543953575193882
29,Please add this track by Paul McGuigan to the Deep House playlist.,AddToPlaylist,AddToPlaylist,0.8775259256362915,0.019227072596549988,0.017859971150755882,0.04526412487030029,0.0008113523945212364,0.03286563977599144,0.006445988081395626
30,Add the artist to my dishwashing playlist.,AddToPlaylist,AddToPlaylist,0.9923392534255981,0.0015545565402135253,0.001573619432747364,0.002630018861964345,4.8204915401584e-06,0.0017376062460243702,0.0001601121184648946
31,Add the artist Adam Deibert to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.9394730925559998,0.012770114466547966,0.012348828837275505,0.018714718520641327,0.0002633304975461215,0.013629790395498276,0.002800178015604615
32,add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,AddToPlaylist,RateBook,0.1182258352637291,0.11155823618173599,0.15181991457939148,0.1439630389213562,0.1926731914281845,0.1573455035686493,0.12441428005695343
33,Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,AddToPlaylist,RateBook,0.14670701324939728,0.08028584718704224,0.1877240240573883,0.047797467559576035,0.36867883801460266,0.11981646716594696,0.04899032041430473
34,Add the 40 cal tune to the laundry playlist.,AddToPlaylist,AddToPlaylist,0.8617923259735107,0.023876339197158813,0.038225360214710236,0.026301691308617592,0.004317892249673605,0.039567433297634125,0.005919013638049364
35,Add porter wagoner to the The Sleep Machine Waterscapes playlist.,AddToPlaylist,AddToPlaylist,0.6357813477516174,0.0758562833070755,0.09746731072664261,0.0843593180179596,0.008431602269411087,0.0604894757270813,0.03761468082666397
36,Add lofty fake anagram to the la mejor musica de bso playlist.,AddToPlaylist,AddToPlaylist,0.9125543832778931,0.015264180488884449,0.01036337111145258,0.03190521523356438,0.00043320743134245276,0.024844180792570114,0.004635431803762913
37,add we have a theme song to my House Afterwork playlist,AddToPlaylist,AddToPlaylist,0.8888957500457764,0.02351859025657177,0.03601386770606041,0.025863153859972954,0.000844063120894134,0.018899250775575638,0.005965333431959152
38,put the artist onto Top Latin Alternative.,AddToPlaylist,AddToPlaylist,0.8333415985107422,0.04061490669846535,0.039970286190509796,0.037685003131628036,0.002467768732458353,0.033376555889844894,0.012543854303658009
39,Add kent james to the disney soundtrack.,AddToPlaylist,AddToPlaylist,0.7964321374893188,0.02902255952358246,0.01732596382498741,0.06825270503759384,0.003050233470275998,0.07308681309223175,0.012829592451453209
40,add nuba to my Metal Party playlist,AddToPlaylist,AddToPlaylist,0.9940335154533386,0.0014729826943948865,0.0011771349236369133,0.0018605716759338975,3.6364560855872696e-06,0.0013281704159453511,0.0001239915145561099
41,Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,AddToPlaylist,AddToPlaylist,0.1866932064294815,0.12529340386390686,0.17280830442905426,0.09945833683013916,0.18335941433906555,0.13890290260314941,0.09348445385694504
42,Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,AddToPlaylist,AddToPlaylist,0.5431299805641174,0.07583559304475784,0.08536769449710846,0.12021622806787491,0.018679514527320862,0.1107979267835617,0.04597308114171028
43,Add this album to Old School Death Metal,AddToPlaylist,AddToPlaylist,0.6928759813308716,0.05300844460725784,0.055666275322437286,0.07177769392728806,0.012419228442013264,0.08870472013950348,0.025547681376338005
44,add this artist to my Electronic Bliss playlist,AddToPlaylist,AddToPlaylist,0.9896796941757202,0.0019193491898477077,0.001570938271470368,0.003920220769941807,7.842127160984091e-06,0.002678375458344817,0.00022366140910889953
45,Add the album to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.8894148468971252,0.022085273638367653,0.021191082894802094,0.033710259944200516,0.0008875561179593205,0.026635194197297096,0.006075801327824593
46,add a song in my All Out 60s,AddToPlaylist,AddToPlaylist,0.9004949927330017,0.020554566755890846,0.022813759744167328,0.025877060368657112,0.0009573809802532196,0.02390764094889164,0.005394543521106243
47,add digging now to my Young at Heart playlist,AddToPlaylist,AddToPlaylist,0.9330747723579407,0.013156060129404068,0.011964188888669014,0.02272103540599346,0.0002635310229379684,0.015300489962100983,0.0035199769772589207
48,add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,AddToPlaylist,AddToPlaylist,0.659953236579895,0.0736987367272377,0.10983355343341827,0.055947497487068176,0.01382532250136137,0.058310192078351974,0.028431428596377373
49,add the song to my We Everywhere playlist,AddToPlaylist,AddToPlaylist,0.9573516249656677,0.005983532872051001,0.006838367320597172,0.014187314547598362,0.00017513030616100878,0.014339301735162735,0.001124752452597022
50,Add the album to the Might and Myth Power Metal playlist.,AddToPlaylist,AddToPlaylist,0.8318634033203125,0.03430648893117905,0.03159709274768829,0.048732031136751175,0.0019571417942643166,0.03937935084104538,0.012164431624114513
51,Add a song to this is racionais mc's,AddToPlaylist,AddToPlaylist,0.8407551646232605,0.034688908606767654,0.04544977471232414,0.03383532166481018,0.0024925994221121073,0.03153252974152565,0.01124570332467556
52,"Add Jerry Calliste, Jr to my Te quiero playlist.",AddToPlaylist,AddToPlaylist,0.9611409902572632,0.00644580228254199,0.007937475107610226,0.012730329297482967,0.00012622011126950383,0.010398929938673973,0.0012202743673697114
53,Add sarah slean to my playlist Mellowed Out Gaming,AddToPlaylist,AddToPlaylist,0.9445134997367859,0.009190845303237438,0.00949414074420929,0.017852237448096275,0.0002936612581834197,0.01661633513867855,0.0020393114537000656
54,Add the album to my Flow Espanol playlist.,AddToPlaylist,AddToPlaylist,0.9592159390449524,0.006989837158471346,0.006138167344033718,0.014127920381724834,0.0001384140196023509,0.011965741403400898,0.0014239466981962323
55,add this artist to my spotlight on country 2016 playlist,AddToPlaylist,AddToPlaylist,0.8775918483734131,0.02371116541326046,0.029964031651616096,0.029837716370821,0.0018144401255995035,0.030952172353863716,0.006128699518740177
56,Add give us rest to my 70s Smash Hits playlist.,AddToPlaylist,AddToPlaylist,0.8649206161499023,0.02603832632303238,0.027700066566467285,0.03921186178922653,0.0014626698102802038,0.03243996575474739,0.008226483128964901
57,Add the track to the work playlist.,AddToPlaylist,AddToPlaylist,0.9721645712852478,0.0036376153584569693,0.0026675707194954157,0.010404514148831367,6.493587716249749e-05,0.010431240312755108,0.0006294905324466527
58,For my fantastic workout can you add sara bareilles?,AddToPlaylist,AddToPlaylist,0.8021329045295715,0.05028865486383438,0.0469929538667202,0.04533623158931732,0.00247797928750515,0.03443949297070503,0.018331820145249367
59,Add emilie autumn to my Nacao Reggae playlist.,AddToPlaylist,AddToPlaylist,0.9490758180618286,0.009552405215799809,0.009683947078883648,0.015904929488897324,0.00024109399237204343,0.013485581614077091,0.002056119032204151
60,add this tune to my Sleepify playlist,AddToPlaylist,AddToPlaylist,0.9929535984992981,0.0012476140400394797,0.0012710834853351116,0.00249710981734097,5.067712208983721e-06,0.0019076509634032845,0.00011794538295362145
61,add track in my playlist called Hands Up,AddToPlaylist,AddToPlaylist,0.9764244556427002,0.002962864236906171,0.001924388576298952,0.00994242262095213,3.103021299466491e-05,0.008188458159565926,0.0005263462080620229
62,Add the album to my Club Hits playlist.,AddToPlaylist,AddToPlaylist,0.9786611795425415,0.0039564152248203754,0.003785484004765749,0.006987195461988449,4.5560518628917634e-05,0.005967648234218359,0.0005966026801615953
63,I'd like to add jordan rudess onto the Divertido para ninos playlist.,AddToPlaylist,AddToPlaylist,0.9117751121520996,0.01775803603231907,0.014365529641509056,0.028034254908561707,0.0005620280862785876,0.022598011419177055,0.004907052032649517
64,I'd like for you to add bobby brown to my enamorandose playlist.,AddToPlaylist,AddToPlaylist,0.8842421174049377,0.024457650259137154,0.018320532515645027,0.03672845661640167,0.0008463672129437327,0.027707437053322792,0.0076973517425358295
65,I need to add to my Infinite Indie Folk list the works of Rahim Shah,AddToPlaylist,AddToPlaylist,0.7508524060249329,0.05804477259516716,0.06232628971338272,0.05128902569413185,0.006187054794281721,0.04937594383955002,0.021924516186118126
66,add Jonathan Sprout album to my this is miranda lambert playlist,AddToPlaylist,AddToPlaylist,0.8817932605743408,0.025512028485536575,0.030217457562685013,0.02969329059123993,0.0011457978980615735,0.024403491988778114,0.0072347321547567844
67,add Muzika za decu to my Crash Course playlist,AddToPlaylist,AddToPlaylist,0.9386956095695496,0.011402171105146408,0.010458940640091896,0.021375657990574837,0.00022290414199233055,0.015169013291597366,0.002675616182386875
68,Add jo stafford music to the workout twerkout playlist,AddToPlaylist,AddToPlaylist,0.9720078110694885,0.0045419675298035145,0.004535157233476639,0.008845249190926552,9.780107211554423e-05,0.00923190638422966,0.0007401417824439704
69,Add Richard McNamara newest song to the Just Smile playlist,AddToPlaylist,AddToPlaylist,0.8658360242843628,0.027645543217658997,0.020946359261870384,0.04538731276988983,0.0008694606367498636,0.02967282012104988,0.009642512537539005
70,Add Andy Hunter to my Evening Commute playlist.,AddToPlaylist,AddToPlaylist,0.9581838250160217,0.0069303447380661964,0.006694264709949493,0.014199071563780308,0.00015074762632139027,0.012497673742473125,0.0013440480688586831
71,add the current track to my This Is Tchaikovsky playlist,AddToPlaylist,AddToPlaylist,0.8798874020576477,0.02106674760580063,0.029348144307732582,0.029141701757907867,0.001924367737956345,0.03291938453912735,0.005712212063372135
72,Can I put this tune onto my sin estres playlist?,AddToPlaylist,AddToPlaylist,0.9831178188323975,0.0036813514307141304,0.00424477644264698,0.004732257686555386,2.859464439097792e-05,0.0037221128586679697,0.00047323768376372755
73,Add the boy george track to the Emo Forever playlist.,AddToPlaylist,AddToPlaylist,0.7603901624679565,0.03939907252788544,0.03854990378022194,0.07064682990312576,0.005156010389328003,0.06897594779729843,0.016882095485925674
74,Add jack white to my playlist This Is Shakira,AddToPlaylist,AddToPlaylist,0.9578951597213745,0.008850358426570892,0.008474971167743206,0.013065475970506668,0.000132305794977583,0.009768828749656677,0.001812889357097447
75,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,0.9849439263343811,0.0024586685467511415,0.002074203221127391,0.005807296372950077,1.6270485502900556e-05,0.004366676788777113,0.00033287887345068157
76,add Farhad Darya songs in virales de siempre,AddToPlaylist,AddToPlaylist,0.6632905006408691,0.0703933909535408,0.054690852761268616,0.10496218502521515,0.0047021484933793545,0.062163401395082474,0.03979746624827385
77,add this track to my Hands Up playlist,AddToPlaylist,AddToPlaylist,0.9913739562034607,0.0013515440514311194,0.0011583830928429961,0.0030918833799660206,8.337037797900848e-06,0.0028656604699790478,0.00015023114974610507
78,Add the track to the drum & breaks playlist.,AddToPlaylist,AddToPlaylist,0.9451026320457458,0.00853912066668272,0.0071494318544864655,0.01865149289369583,0.00027996746939606965,0.0183368232101202,0.0019406157080084085
79,Add millie corretjer to the rhythm playlist,AddToPlaylist,AddToPlaylist,0.8636059761047363,0.0283187422901392,0.04008963704109192,0.0333377979695797,0.0012671718141064048,0.025081831961870193,0.008298918604850769
80,Add Recalled to Life to This Is Alejandro Fernandez,AddToPlaylist,AddToPlaylist,0.6176137924194336,0.06844017654657364,0.1115419790148735,0.07232967764139175,0.019273456186056137,0.07750687003135681,0.03329410031437874
81,Add Michael Wittig music to Country Icon playlist,AddToPlaylist,AddToPlaylist,0.8970662355422974,0.01684960536658764,0.014576687477529049,0.038984861224889755,0.0004943443927913904,0.026770450174808502,0.005257829558104277
82,add Highway Patrolman in my playlist this is al green,AddToPlaylist,AddToPlaylist,0.9214503169059753,0.017081908881664276,0.018479976803064346,0.022619303315877914,0.0003881207958329469,0.01554550789296627,0.0044349185191094875
83,add A Very Cellular Song to masters of metal playlist,AddToPlaylist,AddToPlaylist,0.9008467793464661,0.018752388656139374,0.019010433927178383,0.02941190078854561,0.000825699360575527,0.025863805785775185,0.005288917571306229
84,Add Toyan to my Epic Gaming playlist.,AddToPlaylist,AddToPlaylist,0.9792486429214478,0.002699054079130292,0.0020186612382531166,0.008701003156602383,2.5933228243957274e-05,0.00687437504529953,0.0004323353059589863
85,can you add the current tune to my Calm before the storm playlist,AddToPlaylist,AddToPlaylist,0.6749677062034607,0.0571136400103569,0.10691945254802704,0.061210375279188156,0.012074661441147327,0.0647733062505722,0.022940874099731445
86,Add Annesley Malewana album to playlist indietronic,AddToPlaylist,AddToPlaylist,0.9425272941589355,0.011670835316181183,0.007780557032674551,0.022360909730196,0.00012641548528335989,0.012667043134570122,0.0028668842278420925
87,add tommy johnson to The MetalSucks Playlist,AddToPlaylist,AddToPlaylist,0.9801498055458069,0.0034960098564624786,0.00244157575070858,0.007291353773325682,3.179604755132459e-05,0.005998784676194191,0.0005906911683268845
88,Please add The image of you to my playlist Crate Diggers Anonymous,AddToPlaylist,AddToPlaylist,0.6859900951385498,0.05197582393884659,0.051965706050395966,0.09857919812202454,0.0065824119374156,0.0781169906258583,0.026789743453264236
89,"Onto jerry's Classical Moments in Movies, please add the album.",AddToPlaylist,AddToPlaylist,0.632713794708252,0.08201804757118225,0.08340097963809967,0.0935446247458458,0.006319714244455099,0.057990606874227524,0.044012248516082764
90,Add the album to the The Sweet Suite playlist.,AddToPlaylist,AddToPlaylist,0.7885700464248657,0.04333603382110596,0.04702537879347801,0.0547194667160511,0.0035308641381561756,0.046601034700870514,0.016217071563005447
91,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,0.8955929279327393,0.020165158435702324,0.017170662060379982,0.036982107907533646,0.0004954220494255424,0.023647045716643333,0.0059466129168868065
92,Add a track to playlist Cena con Amigos,AddToPlaylist,AddToPlaylist,0.9776498079299927,0.003565981285646558,0.0024202431086450815,0.008828939869999886,3.3617190638324246e-05,0.006894570775330067,0.000606813991907984
93,Add this artist to fairy tales playlist,AddToPlaylist,AddToPlaylist,0.9933289289474487,0.0014140370767563581,0.0013227418530732393,0.002223298652097583,4.280212124285754e-06,0.0015673472080379725,0.0001394272840116173
94,Add the song to the Mac 'N Cheese playlist.,AddToPlaylist,AddToPlaylist,0.9160544872283936,0.01763864979147911,0.017683545127511024,0.025787698104977608,0.0004137796931900084,0.017641866579651833,0.004779929295182228
95,"To the travelling playlist, please add this David Gahan song.",AddToPlaylist,AddToPlaylist,0.9286022186279297,0.011991137638688087,0.011834315024316311,0.024994920939207077,0.00033290788996964693,0.019231127575039864,0.0030133414547890425
96,Put petar georgiev kalica onto the Old School Hip Hop playlist.,AddToPlaylist,AddToPlaylist,0.877021849155426,0.02351713553071022,0.01645440235733986,0.03917864337563515,0.0011008341098204255,0.03471493721008301,0.008012172766029835
97,Add the album to the hot 50 playlist.,AddToPlaylist,AddToPlaylist,0.46610918641090393,0.07981772720813751,0.12717056274414062,0.08829856663942337,0.06425893306732178,0.13385629653930664,0.04048875346779823
98,Add The Famous Flower of Serving-Men to my evening acoustic playlist.,AddToPlaylist,AddToPlaylist,0.599875271320343,0.07259636372327805,0.07389943301677704,0.1077071875333786,0.013818779028952122,0.09308004379272461,0.03902294114232063
99,Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,AddToPlaylist,AddToPlaylist,0.9330011606216431,0.01317794993519783,0.016542958095669746,0.018364479765295982,0.0003802629071287811,0.015512529760599136,0.0030206036753952503
100,I want to book a joint close by the naomi's hostel for a meal for 8 people.,BookRestaurant,RateBook,0.04231280833482742,0.13068623840808868,0.1721363216638565,0.060913071036338806,0.3570905327796936,0.07727081328630447,0.15959018468856812
101,I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,BookRestaurant,AddToPlaylist,0.2258869856595993,0.20897477865219116,0.12327791005373001,0.11262550204992294,0.05811922997236252,0.08853604644536972,0.18257954716682434
102,book spot for four at a indoor pub within the same area of Louisiana in one minute,BookRestaurant,SearchScreeningEvent,0.05650061368942261,0.17464451491832733,0.21510916948318481,0.07320834696292877,0.20129749178886414,0.06249305233359337,0.21674680709838867
103,I want to book a restaurant for five people in Sri Lanka.,BookRestaurant,BookRestaurant,0.17676174640655518,0.23598718643188477,0.13758167624473572,0.0860624611377716,0.09556031227111816,0.0797460526227951,0.18830065429210663
104,Book a reservation for nine people at the best pub nearby Tangier in six months,BookRestaurant,SearchScreeningEvent,0.0592225156724453,0.24254955351352692,0.21444208920001984,0.0730140283703804,0.08786481618881226,0.03960087522864342,0.28330615162849426
105,Book spot for 9 at Thurmont,BookRestaurant,RateBook,0.002532468643039465,0.03252352029085159,0.054848190397024155,0.010160623118281364,0.8232781887054443,0.022740133106708527,0.05391690507531166
106,Book a reservation for my mommy and I at a restaurant in Central African Republic,BookRestaurant,BookRestaurant,0.11962923407554626,0.26043787598609924,0.19481892883777618,0.07151241600513458,0.07229338586330414,0.04611086845397949,0.2351973056793213
107,I would like to book a highly rated restaurant for a party of ten.,BookRestaurant,BookRestaurant,0.1550251990556717,0.25780823826789856,0.12629784643650055,0.08826801925897598,0.08097802102565765,0.06980898976325989,0.2218136489391327
108,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,BookRestaurant,GetWeather,0.0386851504445076,0.2128078192472458,0.2957274913787842,0.03128916397690773,0.19621644914150238,0.02671191096305847,0.19856201112270355
109,I want to book a top-rated brasserie for 7 people.,BookRestaurant,RateBook,0.023226596415042877,0.17198938131332397,0.15896885097026825,0.03392712026834488,0.3843579590320587,0.04243035614490509,0.1850997358560562
110,"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",BookRestaurant,SearchScreeningEvent,0.09370069950819016,0.24640020728111267,0.1660216748714447,0.0886615589261055,0.08046401292085648,0.05433829128742218,0.2704135775566101
111,need a table somewhere in Quarryville 14 hours from now,BookRestaurant,RateBook,0.012939810752868652,0.07609419524669647,0.20904767513275146,0.022470155730843544,0.5496023297309875,0.034320954233407974,0.09552497416734695
112,Please book me a table at a pizzeria with a parking facility in Ghana.,BookRestaurant,BookRestaurant,0.1177748292684555,0.21381597220897675,0.19079989194869995,0.09486360102891922,0.10114710032939911,0.06950963288545609,0.21208897233009338
113,I need a table for 4; please confirm the reservation.,BookRestaurant,RateBook,0.03247101232409477,0.16462649405002594,0.22248080372810364,0.03908948972821236,0.32670319080352783,0.04278178513050079,0.17184725403785706
114,Book me a reservation for the best bistro,BookRestaurant,SearchScreeningEvent,0.06959275901317596,0.25667527318000793,0.1871928572654724,0.06504739820957184,0.10707689076662064,0.043519195169210434,0.2708956003189087
115,Book a reservation for an osteria restaurant for 4 people on november 4,BookRestaurant,RateBook,0.0044547151774168015,0.08024093508720398,0.12855315208435059,0.0118683697655797,0.6468148827552795,0.017404228448867798,0.11066378653049469
116,I want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant,GetWeather,0.11708573997020721,0.21624469757080078,0.2611016035079956,0.0741812065243721,0.0854131355881691,0.050271086394786835,0.19570253789424896
117,Book seven in neighboring Moorpark,BookRestaurant,RateBook,0.010373305529356003,0.09476114809513092,0.05230503901839256,0.08464206755161285,0.3885559141635895,0.08183885365724564,0.28752365708351135
118,Book a table for 12 am. at our step mother's secondary residence within walking distance for one,BookRestaurant,RateBook,0.012929642572999,0.10437177866697311,0.1301918923854828,0.04109843075275421,0.4785713851451874,0.04916103184223175,0.1836758553981781
119,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,BookRestaurant,RateBook,0.0048337411135435104,0.04159712418913841,0.11226099729537964,0.010129738599061966,0.7617934942245483,0.022031044587492943,0.04735395684838295
120,book a table near pat's college,BookRestaurant,RateBook,0.020419863983988762,0.12234698235988617,0.11453541368246078,0.047833140939474106,0.44045767188072205,0.060896970331668854,0.19350986182689667
121,book a table in Fiji for zero a.m,BookRestaurant,RateBook,0.01305241696536541,0.11879701912403107,0.12119802832603455,0.04029259458184242,0.46580877900123596,0.047090522944927216,0.19376054406166077
122,"Can you book me a table at Windows on the World in Cokeville , MI?",BookRestaurant,SearchScreeningEvent,0.03707177937030792,0.16136209666728973,0.14999186992645264,0.09050126373767853,0.21988946199417114,0.07582612335681915,0.2653574049472809
123,I want to book a restaurant close-by in Inman for five people.,BookRestaurant,BookRestaurant,0.10779799520969391,0.23301497101783752,0.16074030101299286,0.08541993796825409,0.11585789173841476,0.06896043568849564,0.228208526968956
124,Book spot for 9,BookRestaurant,RateBook,0.0004142959078308195,0.01082514226436615,0.020495805889368057,0.0032139576505869627,0.933682382106781,0.009762420319020748,0.02160593308508396
125,Please book me a restaurant,BookRestaurant,BookRestaurant,0.14386066794395447,0.25668540596961975,0.12243323028087616,0.10173091292381287,0.07994216680526733,0.07407981902360916,0.22126786410808563
126,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",BookRestaurant,RateBook,0.006459854077547789,0.07554623484611511,0.12134849280118942,0.018441827967762947,0.6327941417694092,0.027438635006546974,0.11797082424163818
127,I want to book a bougatsa restaurant in next year nearby Penn for three people.,BookRestaurant,BookRestaurant,0.10252906382083893,0.24038131535053253,0.18938519060611725,0.07504439353942871,0.11445123702287674,0.05874811112880707,0.21946071088314056
128,book the best table in Tanzania for 5 people at a diner,BookRestaurant,RateBook,0.014004074037075043,0.12406901270151138,0.1730080395936966,0.02815302647650242,0.4593178331851959,0.03434570133686066,0.16710224747657776
129,Book a reservation for two at Mickies Dairy Bar in Weedsport,BookRestaurant,BookRestaurant,0.12115143239498138,0.26825547218322754,0.25539422035217285,0.06083672121167183,0.04911395534873009,0.03265020623803139,0.21259799599647522
130,Book a reservation for ten at a restaurant in Ohio,BookRestaurant,BookRestaurant,0.050502218306064606,0.31632307171821594,0.1802387237548828,0.04097835719585419,0.0763946995139122,0.022823147475719452,0.3127398192882538
