,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
22,Add this album to the Spanish Beat playlist,AddToPlaylist,AddToPlaylist,0.9998881816864014,1.1500576420075959e-06,7.77149762143381e-05,8.095514203887433e-06,1.329732057797628e-08,1.4151476534607355e-05,1.0591114914859645e-05
23,Add an artist to Jukebox Boogie Rhythm & Blues,AddToPlaylist,AddToPlaylist,0.9772816896438599,0.0044267550110816956,0.0001696984254522249,0.013062192127108574,6.378762009262573e-06,0.0021282655652612448,0.0029249663930386305
24,Put abe laboriel onto the Escapada playlist.,AddToPlaylist,AddToPlaylist,0.9993176460266113,4.9641170335235074e-05,1.4369704331329558e-05,0.0005016718059778214,2.453694776249904e-07,8.244822674896568e-05,3.395651583559811e-05
25,Add martin barre to my punk unplugged playlist.,AddToPlaylist,AddToPlaylist,0.9999802112579346,2.770013907138491e-06,1.5150121726037469e-06,9.182080248137936e-06,5.072629538638296e-10,3.999962245870847e-06,2.2715560135111446e-06
26,Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,AddToPlaylist,AddToPlaylist,0.9998456239700317,7.951346560730599e-06,7.1224112616619095e-06,9.538027370581403e-05,4.0414381174969094e-08,3.889596337103285e-05,4.869766144111054e-06
27,Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,AddToPlaylist,AddToPlaylist,0.9952652454376221,0.00031980880885384977,0.00011949140025535598,0.0009595673764124513,5.352981133910362e-06,0.0030469000339508057,0.00028368638595566154
28,Add a song to my playlist madden nfl 16,AddToPlaylist,AddToPlaylist,0.9999644756317139,2.3710172172286548e-06,1.002509452519007e-05,1.6649932149448432e-05,1.3220617489650976e-08,5.016968771087704e-06,1.4433347814701847e-06
29,Please add this track by Paul McGuigan to the Deep House playlist.,AddToPlaylist,AddToPlaylist,0.9995812773704529,4.053263637615601e-06,1.5563598935841583e-05,5.5396452808054164e-05,4.4883126548711516e-08,0.00031722785206511617,2.6383304430055432e-05
30,Add the artist to my dishwashing playlist.,AddToPlaylist,AddToPlaylist,0.9999881982803345,3.7461515489667363e-07,3.6694073060061783e-06,1.716333144941018e-06,4.304109291197733e-10,1.7431619880881044e-06,4.258141871105181e-06
31,Add the artist Adam Deibert to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.9999927282333374,1.7525110251881415e-06,1.9628560039564036e-06,1.1932489769606036e-06,5.831388705246354e-10,1.686891323515738e-06,7.059350082272431e-07
32,add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,AddToPlaylist,AddToPlaylist,0.7204975485801697,0.008581304922699928,0.0014352662255987525,0.2598569691181183,0.0012973308330401778,0.0015711641171947122,0.006760383956134319
33,Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,AddToPlaylist,AddToPlaylist,0.9046916961669922,0.013866369612514973,0.02351352944970131,0.02132382243871689,0.02030804380774498,0.015932202339172363,0.00036445233854465187
34,Add the 40 cal tune to the laundry playlist.,AddToPlaylist,AddToPlaylist,0.9998984336853027,6.988474865465832e-07,4.7613648348487914e-05,5.366838649933925e-06,2.6767748906308952e-08,4.6559936890844256e-05,1.3529628404285177e-06
35,Add porter wagoner to the The Sleep Machine Waterscapes playlist.,AddToPlaylist,AddToPlaylist,0.9979329109191895,1.633314968785271e-05,0.0010718521662056446,0.00012387099559418857,9.786114105736488e-07,0.0005705289077013731,0.00028345754253678024
36,Add lofty fake anagram to the la mejor musica de bso playlist.,AddToPlaylist,AddToPlaylist,0.9988999366760254,0.00011904829443665221,1.9052502864269627e-07,0.0005708835669793189,3.796033709591029e-09,0.00038478823262266815,2.5035495127667673e-05
37,add we have a theme song to my House Afterwork playlist,AddToPlaylist,AddToPlaylist,0.9999146461486816,1.2233613233547658e-06,5.743800647906028e-05,8.823372468214075e-07,2.0552934909545684e-09,7.941180228954181e-06,1.781771243258845e-05
38,put the artist onto Top Latin Alternative.,AddToPlaylist,AddToPlaylist,0.9830427765846252,0.005259041674435139,0.0007084491662681103,0.008568145334720612,0.00024341077369172126,0.002066177548840642,0.00011198704305570573
39,Add kent james to the disney soundtrack.,AddToPlaylist,SearchCreativeWork,0.1667720526456833,0.0003203173109795898,0.0007766245398670435,4.287885167286731e-05,2.5784134777495638e-05,0.8317461013793945,0.0003162312204949558
40,add nuba to my Metal Party playlist,AddToPlaylist,AddToPlaylist,0.9999661445617676,9.011254405777436e-06,2.093115199386375e-06,1.4250173990149051e-05,1.964993723291286e-09,6.8586173256335314e-06,1.566394644214597e-06
41,Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,AddToPlaylist,PlayMusic,0.20472851395606995,0.10940741747617722,9.63783822953701e-05,0.6791570782661438,0.0012734176125377417,0.003878531977534294,0.001458685495890677
42,Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,AddToPlaylist,AddToPlaylist,0.9653404951095581,7.053368790366221e-06,6.0696056607412174e-05,4.615122452378273e-05,4.142538898577186e-07,0.03452794626355171,1.735145997372456e-05
43,Add this album to Old School Death Metal,AddToPlaylist,AddToPlaylist,0.9936192631721497,3.1101928470889106e-05,0.000987144187092781,6.814731750637293e-05,4.3733252823585644e-06,0.005223202519118786,6.673872121609747e-05
44,add this artist to my Electronic Bliss playlist,AddToPlaylist,AddToPlaylist,0.9999943971633911,1.177543609287568e-07,3.5390919492783723e-06,9.728067880132585e-07,6.037428335048389e-10,3.1476508866035147e-07,6.654939852523967e-07
45,Add the album to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.9998238682746887,1.1455576895968989e-05,1.196741322928574e-05,1.8052203813567758e-05,2.1003671690777992e-08,0.00012902675371151417,5.667110144713661e-06
46,add a song in my All Out 60s,AddToPlaylist,AddToPlaylist,0.9960224032402039,0.00026115914806723595,0.0014959168620407581,0.000596168334595859,9.19477406569058e-06,0.001431922777555883,0.00018321172683499753
47,add digging now to my Young at Heart playlist,AddToPlaylist,AddToPlaylist,0.999805748462677,2.961591690109344e-06,1.415657334291609e-05,3.171416392433457e-05,5.460996987949329e-09,6.230243343452457e-06,0.0001391562691424042
48,add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,AddToPlaylist,AddToPlaylist,0.9998482465744019,0.00011330357665428892,2.9659928259206936e-05,5.636417881760281e-06,1.6813205050425495e-08,1.6164893850145745e-06,1.5239407957778894e-06
49,add the song to my We Everywhere playlist,AddToPlaylist,AddToPlaylist,0.9997677206993103,5.833800855725713e-07,3.332735286676325e-05,2.8257500161998905e-06,7.409912683442599e-09,0.00019227425218559802,3.144820993838948e-06
50,Add the album to the Might and Myth Power Metal playlist.,AddToPlaylist,AddToPlaylist,0.9996042847633362,2.3672297174925916e-05,5.0300131988478824e-05,6.444863538490608e-05,2.0927338084675284e-07,0.0002415299677522853,1.5481604350497946e-05
51,Add a song to this is racionais mc's,AddToPlaylist,AddToPlaylist,0.9974678754806519,6.518436566693708e-05,0.0015203296206891537,0.00013437842426355928,4.836213975067949e-06,0.0006179889314807951,0.00018948967044707388
52,"Add Jerry Calliste, Jr to my Te quiero playlist.",AddToPlaylist,AddToPlaylist,0.9999679327011108,2.8164609489067516e-07,1.898951450129971e-05,4.818693355446158e-07,1.2980534425111045e-09,1.1958537470491137e-05,4.7460497398787993e-07
53,Add sarah slean to my playlist Mellowed Out Gaming,AddToPlaylist,AddToPlaylist,0.9998757839202881,2.8628429049604165e-07,0.00011531537165865302,8.635765880171675e-07,1.8375798660485998e-08,5.591668468696298e-06,2.0946692984580295e-06
54,Add the album to my Flow Espanol playlist.,AddToPlaylist,AddToPlaylist,0.9999338388442993,6.942448180780048e-07,2.0103234419366345e-05,4.318303126638057e-06,8.66315019720787e-09,3.881660813931376e-05,2.2290023480309173e-06
55,add this artist to my spotlight on country 2016 playlist,AddToPlaylist,AddToPlaylist,0.999942421913147,1.334846047029714e-06,4.578833613777533e-05,6.810847935412312e-06,2.7790823864393133e-08,1.3826154372509336e-06,2.334564669581596e-06
56,Add give us rest to my 70s Smash Hits playlist.,AddToPlaylist,AddToPlaylist,0.9999097585678101,3.4741638046398293e-06,3.45162334269844e-05,3.1229570595314726e-05,8.203930690342531e-08,6.467003004217986e-06,1.4384170754055958e-05
57,Add the track to the work playlist.,AddToPlaylist,AddToPlaylist,0.9976480603218079,5.977137334411964e-06,4.8852689360501245e-06,2.792999475786928e-05,1.6754110987449167e-08,0.002290146891027689,2.2966765754972585e-05
58,For my fantastic workout can you add sara bareilles?,AddToPlaylist,AddToPlaylist,0.9947890043258667,0.004043400753289461,0.00025217977236025035,0.00016901800699997693,2.190925442846492e-06,0.0004790346138179302,0.0002651172108016908
59,Add emilie autumn to my Nacao Reggae playlist.,AddToPlaylist,AddToPlaylist,0.9999598264694214,1.0763726550067076e-06,1.384103325108299e-05,2.6099032766069286e-06,3.9914569427423885e-09,2.0729477910208516e-05,1.9051514072998543e-06
60,add this tune to my Sleepify playlist,AddToPlaylist,AddToPlaylist,0.9999822378158569,4.528647252755036e-07,9.14930205908604e-06,3.273787569924025e-06,2.4377597718228117e-09,3.563895461411448e-06,1.2868820249423152e-06
61,add track in my playlist called Hands Up,AddToPlaylist,AddToPlaylist,0.9963619112968445,6.22899278823752e-07,1.1068754247389734e-05,2.213240122728166e-06,3.679243354426376e-09,0.003623582888394594,6.634731448684761e-07
62,Add the album to my Club Hits playlist.,AddToPlaylist,AddToPlaylist,0.9999455213546753,8.105058668661513e-07,1.6952890291577205e-05,7.345401627389947e-06,7.1648753596775805e-09,2.5370109142386355e-05,4.112043370696483e-06
63,I'd like to add jordan rudess onto the Divertido para ninos playlist.,AddToPlaylist,AddToPlaylist,0.9999713897705078,1.0745189683802892e-05,5.711276003239618e-07,1.1188983535248553e-06,7.568082827091871e-10,1.5710624211351387e-05,4.387606509226316e-07
64,I'd like for you to add bobby brown to my enamorandose playlist.,AddToPlaylist,AddToPlaylist,0.9989399313926697,0.0007901424542069435,2.6742475256469334e-06,2.4686005417606793e-05,6.9541972180786615e-09,0.00020118111569900066,4.1333434637635946e-05
65,I need to add to my Infinite Indie Folk list the works of Rahim Shah,AddToPlaylist,AddToPlaylist,0.9984595775604248,0.00024366135767195374,4.688391709350981e-05,1.1694160093611572e-05,8.55927396514744e-07,0.0011347834952175617,0.00010257356188958511
66,add Jonathan Sprout album to my this is miranda lambert playlist,AddToPlaylist,AddToPlaylist,0.9999570846557617,2.232028236903716e-06,3.1447703804587945e-05,2.894556018873118e-06,5.321803442370765e-09,3.4848442282964243e-06,2.768758577076369e-06
67,add Muzika za decu to my Crash Course playlist,AddToPlaylist,AddToPlaylist,0.9999164342880249,1.3027935892750975e-05,4.033246113976929e-06,2.391371162957512e-05,7.454026729192265e-09,3.818562254309654e-05,4.304753474571044e-06
68,Add jo stafford music to the workout twerkout playlist,AddToPlaylist,AddToPlaylist,0.9999924898147583,5.208052584748657e-07,2.885326466639526e-06,2.532997086746036e-06,6.917894035396444e-10,8.113420904010127e-07,7.095458158801193e-07
69,Add Richard McNamara newest song to the Just Smile playlist,AddToPlaylist,AddToPlaylist,0.9999761581420898,1.952761522261426e-06,6.669606591458432e-06,5.033172783441842e-06,3.3821763167907193e-09,3.6811400150327245e-06,6.399501216947101e-06
70,Add Andy Hunter to my Evening Commute playlist.,AddToPlaylist,AddToPlaylist,0.9999192953109741,3.4176184726675274e-06,1.1717054803739302e-05,1.2851852261519525e-05,9.751365048771277e-09,3.109559838776477e-05,2.172742460970767e-05
71,add the current track to my This Is Tchaikovsky playlist,AddToPlaylist,AddToPlaylist,0.9998419284820557,1.6602750463334814e-07,0.00014523326535709202,2.0932013455876586e-07,1.8172327642673736e-08,1.172282009065384e-05,7.186721973084786e-07
72,Can I put this tune onto my sin estres playlist?,AddToPlaylist,AddToPlaylist,0.9999896287918091,5.312352868713788e-07,8.417612662015017e-06,3.222562554583419e-07,1.305356267522484e-09,8.712701742297213e-07,2.5946818027478e-07
73,Add the boy george track to the Emo Forever playlist.,AddToPlaylist,AddToPlaylist,0.9985730648040771,8.894608981790952e-06,1.7376029063598253e-05,2.717729876167141e-05,2.286667211137683e-08,0.0013317024568095803,4.176676520728506e-05
74,Add jack white to my playlist This Is Shakira,AddToPlaylist,AddToPlaylist,0.9999436140060425,1.9127430732623907e-06,3.327785088913515e-05,5.6742683227639645e-06,6.080553838216929e-09,8.956834790296853e-06,6.516738721984439e-06
75,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,0.999991774559021,2.2412551459183305e-07,1.590045258126338e-06,4.677116976381512e-06,2.708960278319239e-10,1.3668654901266564e-06,3.9331428069999674e-07
76,add Farhad Darya songs in virales de siempre,AddToPlaylist,AddToPlaylist,0.9888339638710022,0.0017874339828267694,0.00020159324049018323,0.0066650561057031155,2.865348506020382e-06,0.002015260513871908,0.0004938867641612887
77,add this track to my Hands Up playlist,AddToPlaylist,AddToPlaylist,0.9999572038650513,1.988042157563541e-07,3.8650860005873255e-06,7.162678343775042e-07,5.746791931215967e-10,3.7488880479941145e-05,5.508033495971176e-07
78,Add the track to the drum & breaks playlist.,AddToPlaylist,AddToPlaylist,0.999015212059021,3.2116995498654433e-06,9.064920959644951e-06,1.9382385289645754e-05,2.3903174550810036e-08,0.0009370832704007626,1.6037483874242753e-05
79,Add millie corretjer to the rhythm playlist,AddToPlaylist,AddToPlaylist,0.9995344877243042,8.410078180531855e-07,0.00039975426625460386,6.24484437139472e-06,4.141769238685811e-08,4.6779907279415056e-05,1.1948965948249679e-05
80,Add Recalled to Life to This Is Alejandro Fernandez,AddToPlaylist,AddToPlaylist,0.976874828338623,1.3747471712122206e-05,0.012202058918774128,5.174038051336538e-06,6.30967088000034e-06,0.01088344119489193,1.448919647373259e-05
81,Add Michael Wittig music to Country Icon playlist,AddToPlaylist,AddToPlaylist,0.9981829524040222,1.4129134797258303e-05,6.659510836470872e-05,0.0014891197206452489,1.548672514672944e-07,0.00021858070977032185,2.844384107447695e-05
82,add Highway Patrolman in my playlist this is al green,AddToPlaylist,AddToPlaylist,0.999840497970581,2.6871024601859972e-05,9.529214003123343e-05,1.8610264305607416e-05,3.101015622064551e-08,1.2972422155144159e-05,5.738783784181578e-06
83,add A Very Cellular Song to masters of metal playlist,AddToPlaylist,AddToPlaylist,0.9999148845672607,4.442927547643194e-06,1.4606012882723007e-05,8.641693966637831e-06,3.1501315334026e-08,5.079078255221248e-05,6.523272986669326e-06
84,Add Toyan to my Epic Gaming playlist.,AddToPlaylist,AddToPlaylist,0.9998466968536377,2.9404504857666325e-06,1.6811585737741552e-05,3.053069667657837e-05,2.7062565521873694e-08,9.830357157625258e-05,4.61106810689671e-06
85,can you add the current tune to my Calm before the storm playlist,AddToPlaylist,AddToPlaylist,0.9997283816337585,5.764346497016959e-06,0.0001877251052064821,2.997027422679821e-06,9.510372933618783e-08,7.22302938811481e-05,2.7520713956619147e-06
86,Add Annesley Malewana album to playlist indietronic,AddToPlaylist,AddToPlaylist,0.9994038343429565,2.5815255867200904e-05,2.5185340746247675e-06,0.00035711569944396615,7.187760164839574e-09,0.00020064381533302367,1.0063909030577634e-05
87,add tommy johnson to The MetalSucks Playlist,AddToPlaylist,AddToPlaylist,0.9999539852142334,4.6031991018935514e-07,4.24535755882971e-06,2.2726451334165176e-06,1.113462211321803e-09,3.277457653894089e-05,6.261846010602312e-06
88,Please add The image of you to my playlist Crate Diggers Anonymous,AddToPlaylist,AddToPlaylist,0.9985812902450562,3.51084308931604e-05,6.39279051029007e-07,0.00042907995521090925,4.184471080748153e-08,0.000786222459282726,0.00016772039816714823
89,"Onto jerry's Classical Moments in Movies, please add the album.",AddToPlaylist,AddToPlaylist,0.9627096652984619,8.153689850587398e-05,0.0002637347497511655,0.00044098697253502905,2.843277570718783e-06,0.0031475534196943045,0.033353716135025024
90,Add the album to the The Sweet Suite playlist.,AddToPlaylist,AddToPlaylist,0.9994145631790161,6.248634235817008e-06,9.022001904668286e-05,2.7113723263028078e-05,1.1234450880692748e-07,0.0004036703903693706,5.810062793898396e-05
91,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,0.9997863173484802,1.0632012163114268e-05,2.62072308032657e-06,4.6623408707091585e-05,5.5881534954949075e-09,0.00014423803077079356,9.624128324503545e-06
92,Add a track to playlist Cena con Amigos,AddToPlaylist,AddToPlaylist,0.9997369647026062,3.9208320231409743e-05,1.1251491741859354e-05,4.147476647631265e-05,1.838257190911463e-08,0.00015959516167640686,1.1580168575164862e-05
93,Add this artist to fairy tales playlist,AddToPlaylist,AddToPlaylist,0.9999866485595703,2.9036729642939463e-07,8.795044777798466e-06,1.0319411103409948e-06,1.964348461669374e-09,1.864603746071225e-06,1.3681705013368628e-06
94,Add the song to the Mac 'N Cheese playlist.,AddToPlaylist,AddToPlaylist,0.9998282194137573,6.8137533162371255e-06,1.6247184248641133e-05,2.1105437554069795e-05,2.3770983403892387e-08,8.079037070274353e-05,4.6890949306543916e-05
95,"To the travelling playlist, please add this David Gahan song.",AddToPlaylist,AddToPlaylist,0.9998718500137329,6.869160529276996e-07,5.168499228602741e-06,1.9892380805686116e-05,6.991567769176754e-09,9.189095726469532e-05,1.0481038771104068e-05
96,Put petar georgiev kalica onto the Old School Hip Hop playlist.,AddToPlaylist,AddToPlaylist,0.9985225796699524,5.171450538909994e-05,0.0001412617421010509,0.0007412732811644673,7.567940087938041e-07,0.0005005064303986728,4.186474689049646e-05
97,Add the album to the hot 50 playlist.,AddToPlaylist,AddToPlaylist,0.998586893081665,7.41496978662326e-06,0.0007175768841989338,0.00011227776849409565,3.858133368339622e-06,0.0005156504339538515,5.639352457365021e-05
98,Add The Famous Flower of Serving-Men to my evening acoustic playlist.,AddToPlaylist,AddToPlaylist,0.9987521171569824,3.178536280756816e-05,2.975820825668052e-05,0.00030972796957939863,1.7531267531012418e-06,0.0005620233714580536,0.0003129145479761064
99,Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,AddToPlaylist,AddToPlaylist,0.9999561309814453,1.573870463289495e-06,2.7090929506812245e-05,7.855959665903356e-06,6.258256579627641e-09,4.185411853541154e-06,3.2125542475114344e-06
100,I want to book a joint close by the naomi's hostel for a meal for 8 people.,BookRestaurant,BookRestaurant,4.4641292333835736e-05,0.9994871616363525,6.238304649741622e-06,2.9938464649603702e-05,8.231354877352715e-05,0.0003218755591660738,2.7803842385765165e-05
101,I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,BookRestaurant,BookRestaurant,2.286010953866935e-07,0.9999991655349731,9.524777633274084e-10,2.580837019650062e-07,6.564876997572355e-08,2.578593409907626e-07,7.86825271603675e-09
102,book spot for four at a indoor pub within the same area of Louisiana in one minute,BookRestaurant,BookRestaurant,7.985346201166976e-06,0.9997932314872742,5.714183316740673e-06,1.6113344827317633e-05,0.00014565755554940552,1.570017047924921e-05,1.5666802937630564e-05
103,I want to book a restaurant for five people in Sri Lanka.,BookRestaurant,BookRestaurant,6.232853593246546e-07,0.9999942779541016,4.926921981507348e-09,4.7620704890505294e-07,6.22920481418987e-07,4.050277311762329e-06,3.3461009962820754e-08
104,Book a reservation for nine people at the best pub nearby Tangier in six months,BookRestaurant,BookRestaurant,1.0779346837352932e-07,0.9999963045120239,4.630799299576438e-09,2.621878138597822e-06,4.104151969386294e-07,4.7235591438266056e-08,4.388858201309631e-07
105,Book spot for 9 at Thurmont,BookRestaurant,BookRestaurant,0.0006115657743066549,0.9873372912406921,0.0002451549225952476,0.0014507458545267582,0.008276185020804405,0.0005576412659138441,0.0015213852748274803
106,Book a reservation for my mommy and I at a restaurant in Central African Republic,BookRestaurant,BookRestaurant,5.1804960321533144e-08,0.9999997615814209,2.2118937792470206e-09,7.825784820170156e-08,1.3794421249713196e-07,4.8311181721771845e-09,4.245586104900667e-09
107,I would like to book a highly rated restaurant for a party of ten.,BookRestaurant,BookRestaurant,4.277841014754813e-08,0.9999995231628418,1.463062032636131e-10,1.9863581712797895e-07,1.572959433815413e-07,6.845704092484084e-08,1.97403027257792e-09
108,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,BookRestaurant,BookRestaurant,2.4112994267966315e-08,0.9999990463256836,5.427221783094183e-09,1.484216909375391e-07,8.811805969344277e-07,3.26470850353644e-09,6.932829421657516e-09
109,I want to book a top-rated brasserie for 7 people.,BookRestaurant,BookRestaurant,3.4736422094283625e-06,0.999958872795105,4.102634321156984e-08,1.0911001027125167e-06,1.0178929187532049e-05,2.623029467940796e-05,2.456861807331734e-07
110,"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",BookRestaurant,BookRestaurant,6.081928205503573e-08,0.9999992847442627,3.972033257859664e-10,4.390654737562727e-07,8.819765184853168e-08,3.711948082241179e-08,2.3339183030657296e-08
111,need a table somewhere in Quarryville 14 hours from now,BookRestaurant,BookRestaurant,0.014132908545434475,0.6026272177696228,0.31420522928237915,0.014638828113675117,0.042718712240457535,0.007233195472508669,0.004443892743438482
112,Please book me a table at a pizzeria with a parking facility in Ghana.,BookRestaurant,BookRestaurant,2.9237983198981965e-06,0.999970555305481,1.0121905091864392e-07,1.066863023879705e-05,4.345152319729095e-06,9.72806265053805e-06,1.7938597238753573e-06
113,I need a table for 4; please confirm the reservation.,BookRestaurant,BookRestaurant,1.7391744222550187e-06,0.9999659061431885,2.418078679511382e-07,1.2772722584486473e-05,1.3878006939194165e-05,3.8011053220543545e-06,1.6126604123201105e-06
114,Book me a reservation for the best bistro,BookRestaurant,BookRestaurant,1.9811779566225596e-05,0.9999277591705322,2.669670493560261e-07,2.6521105610299855e-05,5.741791937907692e-06,1.125178187066922e-05,8.710389010957442e-06
115,Book a reservation for an osteria restaurant for 4 people on november 4,BookRestaurant,BookRestaurant,9.217876240086298e-09,0.9999845027923584,1.4187398811316143e-08,9.468260486755753e-08,1.533392605779227e-05,5.447283069059949e-09,3.6039931039510975e-09
116,I want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant,BookRestaurant,1.722956949379295e-05,0.9999351501464844,2.158315282940748e-06,1.905479803099297e-05,1.2446083019312937e-05,6.9829984568059444e-06,6.9429370341822505e-06
117,Book seven in neighboring Moorpark,BookRestaurant,BookRestaurant,0.003908929415047169,0.4822179079055786,4.163996709394269e-05,0.0246843621134758,0.0012959238374605775,0.24233128130435944,0.2455199658870697
