,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
58,For my fantastic workout can you add sara bareilles?,AddToPlaylist,AddToPlaylist,0.931686282157898,0.05733770132064819,,0.0012565900105983019,,0.009074019268155098,0.0004970035515725613
59,Add emilie autumn to my Nacao Reggae playlist.,AddToPlaylist,AddToPlaylist,0.9999256134033203,2.956683374577551e-06,,1.5203097973426338e-05,,5.2443614549702033e-05,3.3984608762693824e-06
60,add this tune to my Sleepify playlist,AddToPlaylist,AddToPlaylist,0.9999872446060181,3.8108575495243713e-07,,7.763165740470868e-06,,3.0914866329112556e-06,1.367436993859883e-06
61,add track in my playlist called Hands Up,AddToPlaylist,AddToPlaylist,0.9657031893730164,6.882950401632115e-06,,9.365357072965708e-06,,0.03427056595683098,7.955236469570082e-06
62,Add the album to my Club Hits playlist.,AddToPlaylist,AddToPlaylist,0.9999557733535767,6.809064529988973e-07,,3.442181196078309e-06,,3.859211574308574e-05,1.371796884086507e-06
63,I'd like to add jordan rudess onto the Divertido para ninos playlist.,AddToPlaylist,AddToPlaylist,0.9969013929367065,0.00021215954620856792,,3.808711699093692e-05,,0.0027823930140584707,6.294480408541858e-05
64,I'd like for you to add bobby brown to my enamorandose playlist.,AddToPlaylist,AddToPlaylist,0.9952265024185181,0.003128602635115385,,0.00023016017803456634,,0.001288611558265984,0.00011946019367314875
65,I need to add to my Infinite Indie Folk list the works of Rahim Shah,AddToPlaylist,AddToPlaylist,0.9974395036697388,0.0005281496560201049,,4.8212965339189395e-05,,0.001338804024271667,0.0006313965423032641
66,add Jonathan Sprout album to my this is miranda lambert playlist,AddToPlaylist,AddToPlaylist,0.9997441172599792,3.420973371248692e-05,,0.00012623806833289564,,6.356626545311883e-05,2.7836093067890033e-05
67,add Muzika za decu to my Crash Course playlist,AddToPlaylist,AddToPlaylist,0.9998558759689331,1.1972955689998344e-05,,5.674346903106198e-05,,6.94158225087449e-05,4.1822313505690545e-06
68,Add jo stafford music to the workout twerkout playlist,AddToPlaylist,AddToPlaylist,0.9998692274093628,3.533634071573033e-06,,4.869033728027716e-05,,7.56622466724366e-05,2.226761353085749e-06
69,Add Richard McNamara newest song to the Just Smile playlist,AddToPlaylist,AddToPlaylist,0.9999052286148071,5.051328571425984e-06,,3.681393354781903e-05,,2.1092673705425113e-05,3.0519124265993014e-05
70,Add Andy Hunter to my Evening Commute playlist.,AddToPlaylist,AddToPlaylist,0.9999064207077026,1.4810573247814318e-06,,2.5911207558237948e-05,,5.5412725487258285e-05,1.0442200618854258e-05
71,add the current track to my This Is Tchaikovsky playlist,AddToPlaylist,AddToPlaylist,0.9997667670249939,,,2.6380428607808426e-05,7.745267794234678e-06,0.00017026693967636675,2.383225000812672e-05
72,Can I put this tune onto my sin estres playlist?,AddToPlaylist,AddToPlaylist,0.9999756813049316,2.0514371499302797e-06,,3.1895231131784385e-06,,3.880562417180045e-06,1.44763762364164e-05
73,Add the boy george track to the Emo Forever playlist.,AddToPlaylist,AddToPlaylist,0.988657534122467,4.9246747948927805e-05,,2.1269239368848503e-05,,0.011196751147508621,6.867202318971977e-05
74,Add jack white to my playlist This Is Shakira,AddToPlaylist,AddToPlaylist,0.9999293088912964,4.754575911647407e-06,,1.253385744348634e-05,,2.6781459382618777e-05,2.602698623377364e-05
75,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,0.9998144507408142,1.4825532161921728e-06,,0.00014051076141186059,,3.767483212868683e-05,5.433846126834396e-06
76,add Farhad Darya songs in virales de siempre,AddToPlaylist,AddToPlaylist,0.980266273021698,0.004063108004629612,,0.01296547893434763,,0.0013434713473543525,0.0011742195347324014
77,add this track to my Hands Up playlist,AddToPlaylist,AddToPlaylist,0.9999145269393921,5.788892849523108e-07,,2.2900298972672317e-06,,7.970545993885025e-05,2.814515710269916e-06
78,Add the track to the drum & breaks playlist.,AddToPlaylist,AddToPlaylist,0.9989317059516907,1.9304461602587253e-06,,4.353797066869447e-06,,0.0010501747019588947,1.1374007954145782e-05
79,Add millie corretjer to the rhythm playlist,AddToPlaylist,AddToPlaylist,0.9998334646224976,2.2219724087335635e-06,,1.7378062693751417e-05,,0.00012725494161713868,1.85622920980677e-05
80,Add Recalled to Life to This Is Alejandro Fernandez,AddToPlaylist,AddToPlaylist,0.7046738266944885,0.0003340280381962657,0.0018673413433134556,0.0009044751641340554,,0.2919514775276184,
81,Add Michael Wittig music to Country Icon playlist,AddToPlaylist,AddToPlaylist,0.9966093301773071,2.0383700757520273e-05,,0.002226273762062192,,0.0011255794670432806,9.19110607355833e-06
82,add Highway Patrolman in my playlist this is al green,AddToPlaylist,AddToPlaylist,0.9995864033699036,2.7086285626864992e-05,,0.0001928484853124246,,0.00010058325278805569,8.842164243105799e-05
83,add A Very Cellular Song to masters of metal playlist,AddToPlaylist,AddToPlaylist,0.9997007846832275,1.156071539298864e-05,,4.039182749693282e-05,,0.00023722938203718513,8.212407010432798e-06
84,Add Toyan to my Epic Gaming playlist.,AddToPlaylist,AddToPlaylist,0.9999245405197144,1.1848231906697038e-06,,2.4941458832472563e-05,,4.568706208374351e-05,3.5193143048672937e-06
85,can you add the current tune to my Calm before the storm playlist,AddToPlaylist,AddToPlaylist,0.9932360053062439,,7.492706208722666e-05,0.00012876284017693251,,0.006391181610524654,8.228593651438132e-05
86,Add Annesley Malewana album to playlist indietronic,AddToPlaylist,AddToPlaylist,0.9994275569915771,1.5687635823269375e-05,,0.00032943402766250074,,0.0002179534494644031,8.688821253599599e-06
87,add tommy johnson to The MetalSucks Playlist,AddToPlaylist,AddToPlaylist,0.9999604225158691,4.522437393461587e-07,,1.3950768334325403e-05,,1.5567422451567836e-05,9.550431059324183e-06
88,Please add The image of you to my playlist Crate Diggers Anonymous,AddToPlaylist,AddToPlaylist,0.9993606209754944,2.271891207783483e-05,,0.000362742313882336,,0.00012312277976889163,0.00012064801558153704
89,"Onto jerry's Classical Moments in Movies, please add the album.",AddToPlaylist,AddToPlaylist,0.9653496146202087,0.000145318714203313,,0.0007495051831938326,,0.004365415312349796,0.0293557271361351
90,Add the album to the The Sweet Suite playlist.,AddToPlaylist,AddToPlaylist,0.9974138140678406,6.125202162365895e-06,,1.313775919697946e-05,,0.002520096953958273,4.1944713302655146e-05
91,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,0.9992165565490723,2.6500370950088836e-05,,0.0002202146570198238,,0.0004957736819051206,4.007141978945583e-05
92,Add a track to playlist Cena con Amigos,AddToPlaylist,AddToPlaylist,0.9995318651199341,1.5049754438223317e-05,,1.0653967365215067e-05,,0.000437534530647099,4.656571036321111e-06
93,Add this artist to fairy tales playlist,AddToPlaylist,AddToPlaylist,0.9999892711639404,5.250299750514387e-07,,3.674071876957896e-06,,3.6060889669897733e-06,2.7605792638496496e-06
94,Add the song to the Mac 'N Cheese playlist.,AddToPlaylist,AddToPlaylist,0.9998761415481567,2.6871764475799864e-06,,7.275476946233539e-06,,9.906209743348882e-05,1.4315140106191393e-05
95,"To the travelling playlist, please add this David Gahan song.",AddToPlaylist,AddToPlaylist,0.9997376799583435,3.7724410049122525e-06,,4.887139948550612e-05,,0.00017213349929079413,3.697897045640275e-05
96,Put petar georgiev kalica onto the Old School Hip Hop playlist.,AddToPlaylist,AddToPlaylist,0.9998418092727661,6.149190085125156e-06,,2.2477021047961898e-05,,8.825271652312949e-05,3.871001536026597e-05
97,Add the album to the hot 50 playlist.,AddToPlaylist,AddToPlaylist,0.9994152784347534,,,8.047853771131486e-05,2.80098774965154e-05,0.00041912426240742207,2.8494305297499523e-05
98,Add The Famous Flower of Serving-Men to my evening acoustic playlist.,AddToPlaylist,AddToPlaylist,0.9971891045570374,0.00013761916488874704,,0.0002205148193752393,,0.002318920800462365,0.00010043595102615654
99,Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,AddToPlaylist,AddToPlaylist,0.9980979561805725,,,0.00161615083925426,1.2615615560207516e-05,2.1515830667340197e-05,0.00023816274187993258
100,I want to book a joint close by the naomi's hostel for a meal for 8 people.,BookRestaurant,BookRestaurant,0.0015268241986632347,0.9819163084030151,0.001016709371469915,,0.0015097486320883036,0.01353780459612608,
101,I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,BookRestaurant,BookRestaurant,2.0073721316293813e-05,0.999954342842102,,,5.414668066805461e-06,1.4136373465589713e-05,4.757869646709878e-06
102,book spot for four at a indoor pub within the same area of Louisiana in one minute,BookRestaurant,BookRestaurant,0.00021745781123172492,0.9956011772155762,0.0008550005150027573,,0.0026055434718728065,0.0005617766873911023,
103,I want to book a restaurant for five people in Sri Lanka.,BookRestaurant,BookRestaurant,6.043941084499238e-06,0.9999793767929077,,,4.6382328946492635e-06,9.20561342354631e-06,4.326250859776337e-07
104,Book a reservation for nine people at the best pub nearby Tangier in six months,BookRestaurant,BookRestaurant,1.2961858374183066e-05,0.9999547004699707,,,2.3732007321086712e-05,2.3355041776085272e-06,4.082299255969701e-06
105,Book spot for 9 at Thurmont,BookRestaurant,BookRestaurant,3.428777199587785e-05,0.988091230392456,,1.8298043869435787e-05,0.011828824877738953,,1.7986892999033444e-05
106,Book a reservation for my mommy and I at a restaurant in Central African Republic,BookRestaurant,BookRestaurant,2.4201665382861393e-06,0.9999940395355225,,,2.135015620297054e-06,8.925219390221173e-07,2.859590040316107e-07
107,I would like to book a highly rated restaurant for a party of ten.,BookRestaurant,BookRestaurant,1.7060550590031198e-06,0.9999918937683105,,,4.866313702223124e-06,1.2088862604286987e-06,1.805373699426127e-07
108,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,BookRestaurant,BookRestaurant,5.70226632135018e-07,0.9999862909317017,,,1.2492885616666172e-05,2.502875418031181e-07,2.023539451556644e-07
109,I want to book a top-rated brasserie for 7 people.,BookRestaurant,BookRestaurant,6.657354333583498e-06,0.9997739195823669,,,0.00021475605899468064,2.8456659038056387e-06,1.3714951592191937e-06
110,"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",BookRestaurant,BookRestaurant,4.904118213744368e-06,0.9999847412109375,,,6.760864380339626e-06,2.1352298062993214e-06,9.540217433823273e-07
111,need a table somewhere in Quarryville 14 hours from now,BookRestaurant,GetWeather,,0.18367727100849152,0.7441760897636414,0.006074326578527689,0.04699651896953583,0.015875667333602905,
112,Please book me a table at a pizzeria with a parking facility in Ghana.,BookRestaurant,BookRestaurant,0.00023850853904150426,0.9993364214897156,,,5.500825500348583e-05,0.00020634835527744144,0.0001189051108667627
113,I need a table for 4; please confirm the reservation.,BookRestaurant,BookRestaurant,6.419385499611963e-06,0.9999208450317383,,,6.671251321677119e-05,3.363291170899174e-06,1.739908952913538e-06
114,Book me a reservation for the best bistro,BookRestaurant,BookRestaurant,2.4136685169651173e-05,0.9999570846557617,,,1.359184807370184e-05,3.942174771509599e-06,8.843940690894669e-07
115,Book a reservation for an osteria restaurant for 4 people on november 4,BookRestaurant,BookRestaurant,7.861003723519389e-07,0.9997822642326355,,,0.0002156995760742575,2.942391290616797e-07,5.6766077705106e-07
116,I want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant,BookRestaurant,1.2990168215765152e-05,0.9996702671051025,7.126940181478858e-05,,0.00017718148592393845,5.2166677050990984e-05,
117,Book seven in neighboring Moorpark,BookRestaurant,BookRestaurant,0.0019385123159736395,0.6323226094245911,,0.0034336447715759277,,0.28713080286979675,0.07407287508249283
118,Book a table for 12 am. at our step mother's secondary residence within walking distance for one,BookRestaurant,BookRestaurant,1.0117488272953779e-05,0.9980529546737671,0.0001961232046596706,,0.0016828367952257395,4.519363210420124e-05,
119,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,BookRestaurant,BookRestaurant,,0.6211709976196289,0.26434507966041565,,0.10360075533390045,0.008129505440592766,0.0012386797461658716
120,book a table near pat's college,BookRestaurant,BookRestaurant,9.306916763307527e-05,0.9989532232284546,,,0.0007134962361305952,0.00016137292550411075,4.229986734571867e-05
121,book a table in Fiji for zero a.m,BookRestaurant,BookRestaurant,1.9241966583649628e-05,0.999626874923706,1.137769049819326e-05,,0.00020477685029618442,0.0001325120247201994,
122,"Can you book me a table at Windows on the World in Cokeville , MI?",BookRestaurant,BookRestaurant,,0.9947740435600281,0.0002746394311543554,,0.00012597614841070026,0.004709158558398485,6.622807268286124e-05
123,I want to book a restaurant close-by in Inman for five people.,BookRestaurant,BookRestaurant,6.4489813667023554e-06,0.9999773502349854,,,5.791529474663548e-06,8.611480552644935e-06,1.40810402626812e-06
124,Book spot for 9,BookRestaurant,BookRestaurant,8.666235225973651e-05,0.9491873979568481,5.107245306135155e-05,8.174293179763481e-05,0.0505254864692688,,
125,Please book me a restaurant,BookRestaurant,BookRestaurant,3.161929726047674e-06,0.9999909400939941,,,6.460767849603144e-07,4.837182586925337e-06,2.4839781076479994e-07
126,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",BookRestaurant,BookRestaurant,1.5090521401361912e-06,0.99964439868927,6.607036766581587e-07,,0.00035045400727540255,,2.404642373221577e-06
127,I want to book a bougatsa restaurant in next year nearby Penn for three people.,BookRestaurant,BookRestaurant,7.583257229271112e-06,0.9999744892120361,,,7.456631919922074e-06,8.479718417220283e-06,1.2345420827841735e-06
128,book the best table in Tanzania for 5 people at a diner,BookRestaurant,BookRestaurant,2.1651545466738753e-05,0.9992363452911377,5.917047474213177e-06,,0.0007140841335058212,,1.837861600506585e-05
129,Book a reservation for two at Mickies Dairy Bar in Weedsport,BookRestaurant,BookRestaurant,3.873741206916748e-06,0.9999756813049316,,,1.428581072104862e-05,2.8335489332675934e-06,1.7060665413737297e-06
130,Book a reservation for ten at a restaurant in Ohio,BookRestaurant,BookRestaurant,5.0599670231576965e-08,0.9999994039535522,,,4.909354061055637e-07,2.897227346920772e-08,2.273244348316439e-08
131,I want to book a food truck for seven people in the Republic of the Congo.,BookRestaurant,BookRestaurant,0.0062859514728188515,0.7670969367027283,0.00017320823098998517,,,0.22596785426139832,0.00023848495038691908
132,I want to book a jewish restaurant in Gambia.,BookRestaurant,BookRestaurant,1.2718329571725917e-06,0.9999703168869019,2.529939138185e-07,,2.3466459424525965e-06,2.5502460630377755e-05,
133,Book a reservation for a bar with a spa nearby ID,BookRestaurant,BookRestaurant,3.2423827178718057e-07,0.999997615814209,,,1.4730557040820713e-06,4.4343440208649554e-07,1.1796019805387914e-07
134,I need a table at Eddie's Attic in Nevada for one,BookRestaurant,BookRestaurant,0.00013052667782176286,0.9995877146720886,,,8.505107689416036e-05,6.061036037863232e-05,0.0001154738201876171
135,I want to book a brasserie for 3 people in Netherlands Antilles.,BookRestaurant,BookRestaurant,1.4917750377207994e-05,0.9997732043266296,1.745339613989927e-05,,0.0001440296764485538,4.428261672728695e-05,
136,"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",BookRestaurant,BookRestaurant,,0.9990677237510681,0.0002084268198814243,,0.0006681887898594141,3.9639402530156076e-05,9.58676446316531e-06
137,I want to eat by five pm in NE for a six people,BookRestaurant,BookRestaurant,0.0019874416757375,0.9902158975601196,0.0007398501038551331,,0.000493567727971822,0.00593397906050086,
138,book a party at their campus within the same area for churrascaria,BookRestaurant,BookRestaurant,0.01128352340310812,0.9592673778533936,0.0031116651371121407,,,0.007937708869576454,0.016621507704257965
139,I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,BookRestaurant,BookRestaurant,1.2181681086076424e-06,0.9999616146087646,,,3.4972003049915656e-05,1.4119061688688817e-06,4.2717334736153134e-07
140,phyllis ward and veronica need a table at a restaurant in 152 days,BookRestaurant,BookRestaurant,2.891511485358933e-06,0.9999527931213379,,,4.116996205993928e-05,7.38596156679705e-07,1.8453876009516534e-06
141,Please book me a table at a bistro which serves lorna doone.,BookRestaurant,BookRestaurant,0.00014031209866516292,0.9995811581611633,,,3.374237712705508e-05,0.00022150971926748753,1.3073068657831755e-05
142,I want to book a joint in a  spa.,BookRestaurant,BookRestaurant,4.192900814814493e-05,0.9992087483406067,7.4817962740780786e-06,,1.0828297490661498e-05,0.0007287698681466281,
143,book spot for 7 at an indoor restaurant in MP now,BookRestaurant,BookRestaurant,,0.9999678134918213,4.04555891009295e-07,,3.0222063287510537e-05,5.584388986790145e-07,5.654900405716035e-07
144,I would like to book a restaurant for souvlaki cuisine in the state of NE,BookRestaurant,BookRestaurant,0.00013087897968944162,0.9995879530906677,,,0.0001878636539913714,7.515789911849424e-05,1.314770088356454e-05
