,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
16,Add the chris clark tune to my women of the blues playlist.,AddToPlaylist,AddToPlaylist,0.8389503164057781,0.005067696248209049,0.0041419544599695275,0.007897153576599144,0.027430099781233775,0.09509826889454984,0.021414510633660618
17,Add Roel van Velzen to my party of the century playlist.,AddToPlaylist,AddToPlaylist,0.8684638789597376,0.007763281616956809,0.006962433663967273,0.012586024516293653,0.022627274139676756,0.06370099614287662,0.017896110960491086
18,Add the album to the Hipster Soul playlist.,AddToPlaylist,AddToPlaylist,0.7524692693210959,0.007209666051042136,0.009199606158628531,0.012873540972465312,0.02764113622939471,0.14726888915369477,0.04333789211367859
19,Add the song virales de siempre by the cary brothers to my gym playlist.,AddToPlaylist,AddToPlaylist,0.9176018367231266,0.0031719923173499863,0.003764484849268364,0.011352925943933606,0.009696768368735245,0.036155510717056076,0.01825648108053015
20,Add a track to Jazzy Dinner,AddToPlaylist,AddToPlaylist,0.5353470422807718,0.1057597429673908,0.04704348490111433,0.06827869692603901,0.03815587726347601,0.16322885579589555,0.04218629986531241
21,Add this tune to dorthy's 80's party playlist,AddToPlaylist,AddToPlaylist,0.8420443292608893,0.01286716403245856,0.055346877089790435,0.016134516805801254,0.044795106769858185,0.0205582540420782,0.008253751999123976
22,Add this album to the Spanish Beat playlist,AddToPlaylist,AddToPlaylist,0.8397314398249685,0.007166107276976046,0.01836132174795722,0.01482113878702998,0.02809339454699699,0.06696020311520033,0.024866394700870747
23,Add an artist to Jukebox Boogie Rhythm & Blues,AddToPlaylist,AddToPlaylist,0.6562791128938986,0.0258242642161913,0.04731929765662513,0.05405582132724037,0.030540687995344918,0.1364163010380735,0.0495645148726259
24,Put abe laboriel onto the Escapada playlist.,AddToPlaylist,AddToPlaylist,0.6443413697912054,0.016829350514149383,0.038062511253227065,0.05179220495554218,0.05136777252329718,0.12088273221522201,0.07672405874735684
25,Add martin barre to my punk unplugged playlist.,AddToPlaylist,AddToPlaylist,0.9356672301550246,0.005320826246107822,0.008661695241054382,0.01248875535091487,0.006609786484704194,0.02113121442087191,0.010120492101322303
26,Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist?,AddToPlaylist,AddToPlaylist,0.5587031506762408,0.014364824011050912,0.01626573134043529,0.041002164707710155,0.08336951719407644,0.19891384789351693,0.08738076417696963
27,Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,AddToPlaylist,AddToPlaylist,0.7059303380761979,0.008185502683742723,0.020056932109863587,0.027836222428865402,0.033877034245689705,0.15942130689523276,0.04469266356040804
28,Add a song to my playlist madden nfl 16,AddToPlaylist,AddToPlaylist,0.9289062246602943,0.020445681792933535,0.008506968654238977,0.010458279490655068,0.01499597241533385,0.012934458378472829,0.00375241460807144
29,Please add this track by Paul McGuigan to the Deep House playlist.,AddToPlaylist,AddToPlaylist,0.8562268475476611,0.005952350949075148,0.013935281092231973,0.025439465695846528,0.017942006524635828,0.055612912029178584,0.02489113616137065
30,Add the artist to my dishwashing playlist.,AddToPlaylist,AddToPlaylist,0.9425786018843105,0.0032753947232834067,0.0046683521479948305,0.006729546843035849,0.006681964593020516,0.025700786862738214,0.010365352945616586
31,Add the artist Adam Deibert to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.9425786018843105,0.0032753947232834067,0.0046683521479948305,0.006729546843035849,0.006681964593020516,0.025700786862738214,0.010365352945616586
32,add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,AddToPlaylist,AddToPlaylist,0.39370551971259593,0.1129249259267426,0.06679263277305748,0.028504305895166265,0.17255624902839425,0.06842895222460445,0.15708741443943902
33,Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,AddToPlaylist,AddToPlaylist,0.5502627807220178,0.04143500625537652,0.06927264477897023,0.041123351969615,0.16769194553669806,0.11452630012656596,0.01568797061075643
34,Add the 40 cal tune to the laundry playlist.,AddToPlaylist,AddToPlaylist,0.7454833072862029,0.010471724516024662,0.0130411925881265,0.013317917160246627,0.07807157026058971,0.11076221625413843,0.028852071934671215
35,Add porter wagoner to the The Sleep Machine Waterscapes playlist.,AddToPlaylist,AddToPlaylist,0.703368475404374,0.00863322625043778,0.010727118509858663,0.015125800442051685,0.032097228699823434,0.17964284137533698,0.050405309318117396
36,Add lofty fake anagram to the la mejor musica de bso playlist.,AddToPlaylist,AddToPlaylist,0.827648987118331,0.014057822597702637,0.01192658105347576,0.017551678048274368,0.018916435030093687,0.08027055107669483,0.029627945075427712
37,add we have a theme song to my House Afterwork playlist,AddToPlaylist,AddToPlaylist,0.95198221764316,0.012027337805605246,0.0049325379130205895,0.008257497919606904,0.004383356152220134,0.01289925212801807,0.0055178004383686936
38,put the artist onto Top Latin Alternative.,AddToPlaylist,AddToPlaylist,0.3672616899621089,0.030425913989713973,0.07285833751490164,0.08978362884888252,0.08461334591535287,0.22130254858500267,0.13375453518403738
39,Add kent james to the disney soundtrack.,AddToPlaylist,SearchCreativeWork,0.31939419459183077,0.017768465021898782,0.032474211480143525,0.02935940174475468,0.042193486130473315,0.4895107520618877,0.0692994889690112
40,add nuba to my Metal Party playlist,AddToPlaylist,AddToPlaylist,0.9357861461835865,0.005754402418193807,0.009099416181986711,0.012542253799254178,0.006522911709870147,0.02012594283661097,0.010168926870497908
41,Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,AddToPlaylist,AddToPlaylist,0.4135962736142372,0.042495350288335,0.10243215292975416,0.12225375612735444,0.10570522283822541,0.1725995421893604,0.04091770201273343
42,Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,AddToPlaylist,SearchCreativeWork,0.21965949528002052,0.004993276557193028,0.003455446277352924,0.0061379350760906995,0.04266084506719442,0.682357536284401,0.04073546545774744
43,Add this album to Old School Death Metal,AddToPlaylist,AddToPlaylist,0.5920688080874611,0.023514215903771292,0.08405563825870484,0.058740902167644646,0.0631421819569111,0.12522304755421312,0.053255206071294074
44,add this artist to my Electronic Bliss playlist,AddToPlaylist,AddToPlaylist,0.96746355328547,0.00233740167234128,0.006869798419321027,0.005669027333021462,0.00502805910916091,0.008235932706940013,0.00439622747374519
45,Add the album to my Perfect Concentration playlist.,AddToPlaylist,AddToPlaylist,0.90602422245509,0.005012756707582695,0.00741238476017546,0.010746065609720511,0.010717194663930254,0.0433278077920015,0.016759568011499575
46,add a song in my All Out 60s,AddToPlaylist,AddToPlaylist,0.6474283662693863,0.13131609422056525,0.09610137669800817,0.039115370556198015,0.031034736628075522,0.022462297815433727,0.03254175781233312
47,add digging now to my Young at Heart playlist,AddToPlaylist,AddToPlaylist,0.9226884234718191,0.01048635409190786,0.014184970092277696,0.009664567418743658,0.005466915490513308,0.011604938106035004,0.025903831328703282
48,add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,AddToPlaylist,AddToPlaylist,0.9218517319785541,0.011816443376288843,0.022167308987995155,0.005782125518034123,0.014516741455835444,0.013983533262988465,0.009882115420304068
49,add the song to my We Everywhere playlist,AddToPlaylist,AddToPlaylist,0.9374634650839753,0.0032721296077283884,0.005077871661727599,0.0073481234105940456,0.007393415535961457,0.0278972376401954,0.01154775705981774
50,Add the album to the Might and Myth Power Metal playlist.,AddToPlaylist,AddToPlaylist,0.675492321127622,0.012354984690641894,0.011034538252115755,0.013932924977974466,0.042202323319182555,0.1997495314094747,0.045233376222988377
51,Add a song to this is racionais mc's,AddToPlaylist,AddToPlaylist,0.5819820006460951,0.06615468082825168,0.1611274375839362,0.03708512247468164,0.035519177451650764,0.08053192529420222,0.03759965572118266
52,"Add Jerry Calliste, Jr to my Te quiero playlist.",AddToPlaylist,AddToPlaylist,0.9359010496405736,0.004833257816915712,0.008981470792917246,0.012412915122867187,0.00657286190923821,0.021110282485852724,0.010188162231635454
53,Add sarah slean to my playlist Mellowed Out Gaming,AddToPlaylist,AddToPlaylist,0.9421865882222726,0.004179693983247014,0.0076815516155404155,0.010631211989969845,0.010864882816865214,0.01566108893935341,0.008794982432751126
54,Add the album to my Flow Espanol playlist.,AddToPlaylist,AddToPlaylist,0.90602422245509,0.005012756707582695,0.00741238476017546,0.010746065609720511,0.010717194663930254,0.0433278077920015,0.016759568011499575
55,add this artist to my spotlight on country 2016 playlist,AddToPlaylist,AddToPlaylist,0.9369156334074036,0.004537310019211994,0.015087937368267869,0.011692530394634403,0.0169845856115498,0.011273317726710533,0.0035086854722216733
56,Add give us rest to my 70s Smash Hits playlist.,AddToPlaylist,AddToPlaylist,0.9280574022208642,0.004752430474628655,0.009012614700972288,0.012251632644588503,0.018634987307777164,0.016607280666043778,0.010683651985125303
57,Add the track to the work playlist.,AddToPlaylist,AddToPlaylist,0.6563643108173473,0.007419039894794066,0.0091327347531842,0.013379175194223344,0.027966170642058707,0.24291929644135976,0.04281927225703266
58,For my fantastic workout can you add sara bareilles?,AddToPlaylist,AddToPlaylist,0.5564068630840467,0.06119214644083776,0.06436095011686262,0.06200258086294844,0.02416502603458817,0.10067276218925988,0.13119967127145643
59,Add emilie autumn to my Nacao Reggae playlist.,AddToPlaylist,AddToPlaylist,0.9359010496405736,0.004833257816915712,0.008981470792917246,0.012412915122867187,0.00657286190923821,0.021110282485852724,0.010188162231635454
60,add this tune to my Sleepify playlist,AddToPlaylist,AddToPlaylist,0.9606411103543144,0.0027753528655773086,0.008247478669862331,0.006863780136094794,0.006160499001490397,0.009968550879003023,0.00534322809365775
61,add track in my playlist called Hands Up,AddToPlaylist,AddToPlaylist,0.8754586542744038,0.012651837405286916,0.04239902760089716,0.015478194934809439,0.006396884510138971,0.029169207043555943,0.018446194230907806
62,Add the album to my Club Hits playlist.,AddToPlaylist,AddToPlaylist,0.90602422245509,0.005012756707582695,0.00741238476017546,0.010746065609720511,0.010717194663930254,0.0433278077920015,0.016759568011499575
63,I'd like to add jordan rudess onto the Divertido para ninos playlist.,AddToPlaylist,AddToPlaylist,0.7199335772844577,0.012267245781080226,0.008200080309189863,0.01135697724924869,0.02240619239811779,0.20050315420535228,0.025332772772553244
64,I'd like for you to add bobby brown to my enamorandose playlist.,AddToPlaylist,AddToPlaylist,0.8868875622769139,0.015059344838159027,0.003933621593660496,0.003839792743325764,0.0033894056417840507,0.07806757663417203,0.008822696271984997
65,I need to add to my Infinite Indie Folk list the works of Rahim Shah,AddToPlaylist,AddToPlaylist,0.526089978446533,0.022432068093464697,0.00798681470361918,0.013723415334286624,0.04470532592889867,0.35660901609702894,0.0284533813961688
66,add Jonathan Sprout album to my this is miranda lambert playlist,AddToPlaylist,AddToPlaylist,0.9251589353847577,0.0036970859810074442,0.028086729633444447,0.008706188979908694,0.007737235957325901,0.014358435397690302,0.012255388665865629
67,add Muzika za decu to my Crash Course playlist,AddToPlaylist,AddToPlaylist,0.9359010496405736,0.004833257816915712,0.008981470792917246,0.012412915122867187,0.00657286190923821,0.021110282485852724,0.010188162231635454
68,Add jo stafford music to the workout twerkout playlist,AddToPlaylist,AddToPlaylist,0.8637607197791439,0.006487266983879362,0.009537692810926353,0.018848250980741096,0.01476300955199986,0.06438064099231408,0.022222418900994998
69,Add Richard McNamara newest song to the Just Smile playlist,AddToPlaylist,AddToPlaylist,0.8663717485501117,0.006291500724236508,0.010235817493309995,0.017282067971018156,0.015456234935786623,0.05971222727373765,0.0246504030517992
70,Add Andy Hunter to my Evening Commute playlist.,AddToPlaylist,AddToPlaylist,0.9359010496405736,0.004833257816915712,0.008981470792917246,0.012412915122867187,0.00657286190923821,0.021110282485852724,0.010188162231635454
71,add the current track to my This Is Tchaikovsky playlist,AddToPlaylist,AddToPlaylist,0.8985994091061121,0.0036898385423939496,0.02393307005616662,0.007208606952656586,0.021963708048505313,0.025939537900851344,0.018665829393314046
72,Can I put this tune onto my sin estres playlist?,AddToPlaylist,AddToPlaylist,0.8675658259110537,0.010042185056922137,0.020107868865792973,0.01817503170004746,0.024484606046357486,0.03704910717508642,0.022575375244739692
73,Add the boy george track to the Emo Forever playlist.,AddToPlaylist,AddToPlaylist,0.7156572963220327,0.008319645482484983,0.010113824340226112,0.014536068324302213,0.03077336448687224,0.17223970962331614,0.04836009142076577
74,Add jack white to my playlist This Is Shakira,AddToPlaylist,AddToPlaylist,0.9251589353847577,0.0036970859810074442,0.028086729633444447,0.008706188979908694,0.007737235957325901,0.014358435397690302,0.012255388665865629
75,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,0.9632592554540168,0.001955455642404106,0.007157079947647546,0.011587035182005373,0.004729692810468916,0.006334812798981973,0.004976668164475397
76,add Farhad Darya songs in virales de siempre,AddToPlaylist,AddToPlaylist,0.44495332547725935,0.07550008955490817,0.22281886909805215,0.07636734439955217,0.03252327834280481,0.05316191389198323,0.09467517923544003
77,add this track to my Hands Up playlist,AddToPlaylist,AddToPlaylist,0.9440776196394962,0.00348286072290107,0.010273853461138502,0.008676881858752003,0.007114475130621347,0.019616720639141858,0.006757588547949063
78,Add the track to the drum & breaks playlist.,AddToPlaylist,AddToPlaylist,0.7156572963220327,0.008319645482484983,0.010113824340226112,0.014536068324302213,0.03077336448687224,0.17223970962331614,0.04836009142076577
79,Add millie corretjer to the rhythm playlist,AddToPlaylist,AddToPlaylist,0.8044232885328855,0.009216118871051717,0.014390775428610197,0.019344355919622892,0.021794782312145832,0.09690559539935596,0.033925083536327866
80,Add Recalled to Life to This Is Alejandro Fernandez,AddToPlaylist,AddToPlaylist,0.6229919188958952,0.016797108847409033,0.10856779510691036,0.02904304790368826,0.033576490120182656,0.1404313052717994,0.04859233385411517
81,Add Michael Wittig music to Country Icon playlist,AddToPlaylist,AddToPlaylist,0.8480103383706555,0.009551462301367719,0.018255850521532255,0.0347114040732061,0.014013042849287739,0.05400643250196112,0.02145146938198934
82,add Highway Patrolman in my playlist this is al green,AddToPlaylist,AddToPlaylist,0.8129807706282868,0.010516588567054806,0.12980819256691095,0.01059833562845538,0.007759987116761492,0.00627280958613631,0.022063315906394307
83,add A Very Cellular Song to masters of metal playlist,AddToPlaylist,AddToPlaylist,0.8613619557087506,0.030948573307657944,0.00938001320807896,0.018396498140584513,0.020006736473220887,0.04950019988302675,0.010406023278680518
84,Add Toyan to my Epic Gaming playlist.,AddToPlaylist,AddToPlaylist,0.9359010496405736,0.004833257816915712,0.008981470792917246,0.012412915122867187,0.00657286190923821,0.021110282485852724,0.010188162231635454
85,can you add the current tune to my Calm before the storm playlist,AddToPlaylist,AddToPlaylist,0.8383779923325245,0.00565966048394659,0.004793843002348271,0.007902684159562643,0.022912424406963793,0.09498880583157397,0.025364589783080156
86,Add Annesley Malewana album to playlist indietronic,AddToPlaylist,AddToPlaylist,0.8648318922431868,0.009248436918385597,0.018148078083116758,0.023256026195307467,0.01391178510007237,0.04913976992280145,0.02146401153712962
87,add tommy johnson to The MetalSucks Playlist,AddToPlaylist,AddToPlaylist,0.8272519736331796,0.008303716795852657,0.012691383328422057,0.01857285019653412,0.019224323746184227,0.08246316105364958,0.03149259124617767
88,Please add The image of you to my playlist Crate Diggers Anonymous,AddToPlaylist,AddToPlaylist,0.843628202374949,0.008055468296950192,0.005613860049267805,0.013796032732981585,0.017594443482939693,0.09770123964222518,0.013610753420686393
89,"Onto jerry's Classical Moments in Movies, please add the album.",AddToPlaylist,AddToPlaylist,0.33114462168545866,0.06068707556612007,0.16375069917248475,0.04716704497213334,0.034349404341029524,0.10702739719675576,0.2558737570660181
90,Add the album to the The Sweet Suite playlist.,AddToPlaylist,AddToPlaylist,0.5600657415799442,0.007364716299886598,0.007281817756833326,0.010770610057186996,0.043046751391391753,0.30326956008706735,0.06820080282768982
91,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,0.944807147576777,0.004145841486621495,0.005769398067805279,0.012448047626603013,0.0042136350323141985,0.021703274827172953,0.0069126553827060485
92,Add a track to playlist Cena con Amigos,AddToPlaylist,AddToPlaylist,0.858384728282651,0.03412431355710656,0.013527852910827975,0.021669725964934147,0.01269724446622967,0.04643788456594831,0.013158250252302267
93,Add this artist to fairy tales playlist,AddToPlaylist,AddToPlaylist,0.929265279626258,0.004649059051466467,0.014428809727429402,0.011040115286681989,0.011061959450839128,0.019927609253773057,0.00962716760355188
94,Add the song to the Mac 'N Cheese playlist.,AddToPlaylist,AddToPlaylist,0.7879415872147972,0.006101316778781694,0.007956158475843793,0.011198037069175522,0.023973316217698354,0.12522786665319383,0.037601717590509724
95,"To the travelling playlist, please add this David Gahan song.",AddToPlaylist,AddToPlaylist,0.8879692329111398,0.004975032990789774,0.01072617620556466,0.00991561379205806,0.015385502633451559,0.05631515656015283,0.014713284906843368
96,Put petar georgiev kalica onto the Old School Hip Hop playlist.,AddToPlaylist,AddToPlaylist,0.6443413697912054,0.016829350514149383,0.038062511253227065,0.05179220495554218,0.05136777252329718,0.12088273221522201,0.07672405874735684
97,Add the album to the hot 50 playlist.,AddToPlaylist,AddToPlaylist,0.6450878983179158,0.013736655376713577,0.01747868847385561,0.019376439253650714,0.10463354420875251,0.1603069370152555,0.03937983735385628
98,Add The Famous Flower of Serving-Men to my evening acoustic playlist.,AddToPlaylist,AddToPlaylist,0.8668657746512887,0.006507764770117388,0.006858699523297816,0.012431786642732591,0.02275579539049387,0.06668540719420239,0.017894771827867334
99,Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,AddToPlaylist,AddToPlaylist,0.8114008255268702,0.005343713037236875,0.10604434572267288,0.030144006935590485,0.01731809453152672,0.012181005471343896,0.017568008774758948
100,I want to book a joint close by the naomi's hostel for a meal for 8 people.,BookRestaurant,BookRestaurant,0.004956181216284995,0.9528337738507643,0.002885545707190425,0.002381328073326781,0.0072634742827003065,0.024847108582997317,0.004832588286735789
101,I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,BookRestaurant,BookRestaurant,0.012934180416928067,0.9564983242285604,0.008115750264742937,0.0010753435530909048,0.002578298014680755,0.013692139496822254,0.005105964025174512
102,book spot for four at a indoor pub within the same area of Louisiana in one minute,BookRestaurant,BookRestaurant,0.005246048320122635,0.9193280173425019,0.011803471149456147,0.0036355122709107288,0.01584214112860296,0.008707509138758805,0.03543730064964682
103,I want to book a restaurant for five people in Sri Lanka.,BookRestaurant,BookRestaurant,0.014827839017232291,0.9414727139719435,0.009069312485773919,0.0025408191877249334,0.0038325200855454642,0.021829495679551163,0.006427299572228391
104,Book a reservation for nine people at the best pub nearby Tangier in six months,BookRestaurant,BookRestaurant,0.006677166130822046,0.9335116004180701,0.014029804985787316,0.0033691745631554415,0.004170891906097291,0.007679658302759942,0.030561703693308084
105,Book spot for 9 at Thurmont,BookRestaurant,BookRestaurant,0.04057639428648489,0.5306844891727575,0.08791527792452117,0.04653153815630339,0.09704268888701675,0.044095778110084805,0.15315383346283154
106,Book a reservation for my mommy and I at a restaurant in Central African Republic,BookRestaurant,BookRestaurant,0.0009739242218394849,0.9964828412288103,0.0007320602170979553,0.0002213872900554692,0.00032913712279304105,0.0004172140572887699,0.0008434358621149554
107,I would like to book a highly rated restaurant for a party of ten.,BookRestaurant,BookRestaurant,0.0035089952895040557,0.9781367089925088,0.0007057453640905892,0.0015136780240254935,0.0032379848171860716,0.011661635473947598,0.0012352520387372327
108,Book me a reservation for a party of 3 at a pub in Northern Mariana Islands,BookRestaurant,BookRestaurant,0.00011737478094148404,0.9990443517804164,0.0002502976314497133,9.214296348326356e-05,0.00026763227635510196,0.0001068998255245929,0.00012130074182986339
109,I want to book a top-rated brasserie for 7 people.,BookRestaurant,BookRestaurant,0.026336936013020867,0.8356464947198192,0.011335827382169941,0.009559847124892168,0.03454519830542973,0.07340802086421494,0.009167675590453417
110,"Book me and my nieces a reservation for a seafood restaurant in Cle Elum, NE on ascension day",BookRestaurant,BookRestaurant,0.002641340921889503,0.9921739895772237,0.0018669037984336907,0.0009781833858401828,0.00044137566160806904,0.0012685056105304798,0.000629701044474344
111,need a table somewhere in Quarryville 14 hours from now,BookRestaurant,GetWeather,0.04778133726414479,0.37553967414211287,0.4017783600694131,0.08122383283631875,0.049831691175116086,0.023025085699420984,0.02082001881347328
112,Please book me a table at a pizzeria with a parking facility in Ghana.,BookRestaurant,BookRestaurant,0.0010598561222559778,0.995973878889365,0.0008189470736761859,0.0006133206642561779,0.0002899129311846676,0.0006150011160308713,0.0006290832032308386
113,I need a table for 4; please confirm the reservation.,BookRestaurant,BookRestaurant,0.027976767630665145,0.6430935033390104,0.02550307627413816,0.023761196868527484,0.07915513083144014,0.16099001651424652,0.039520308541972096
114,Book me a reservation for the best bistro,BookRestaurant,BookRestaurant,0.03400960142785428,0.7385267855915384,0.016444763982254793,0.023282695590618224,0.028654286652513773,0.10775014861369853,0.051331718141522056
115,Book a reservation for an osteria restaurant for 4 people on november 4,BookRestaurant,BookRestaurant,0.0019547993454519233,0.9669127278157563,0.007816399405389949,0.0038435578956278263,0.012311795457485668,0.0045172891899556466,0.002643430890332647
116,I want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant,BookRestaurant,0.13454428508382987,0.5385530336078338,0.07483757676557677,0.028709927061848536,0.022409234035098084,0.16875453446166422,0.03219140898414872
117,Book seven in neighboring Moorpark,BookRestaurant,BookRestaurant,0.12834250577579298,0.27823856223480664,0.24579920281484238,0.08548626080224912,0.05734449461219319,0.10227177682068099,0.1025171969394347
118,Book a table for 12 am. at our step mother's secondary residence within walking distance for one,BookRestaurant,BookRestaurant,0.0031250542337802347,0.9548733396340232,0.011943889374246548,0.0033557953416081653,0.00871916328391135,0.004000877051457608,0.013981881080972716
119,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,BookRestaurant,BookRestaurant,0.003523680164362322,0.8482794997771967,0.027748989860645598,0.0027486289105281806,0.10926400042760878,0.007655803469768253,0.0007793973898901316
120,book a table near pat's college,BookRestaurant,BookRestaurant,0.08265273185832557,0.5532925737902394,0.07372170121838133,0.0908884015440492,0.06618566920369076,0.09250545036290625,0.040753472022407505
121,book a table in Fiji for zero a.m,BookRestaurant,BookRestaurant,0.00842642736980791,0.9561810477841907,0.014316082554787259,0.00449051878998356,0.00380799090282434,0.006920458342139949,0.005857474256266349
122,"Can you book me a table at Windows on the World in Cokeville , MI?",BookRestaurant,BookRestaurant,0.007725166226111241,0.92169320468301,0.01174254732308954,0.00848367306260608,0.004910435791681786,0.018928825151825153,0.026516147761676427
123,I want to book a restaurant close-by in Inman for five people.,BookRestaurant,BookRestaurant,0.017474608803642214,0.9348533996106885,0.011419741543777224,0.005643554317981757,0.0038969626292082176,0.016994150670339873,0.00971758242436242
124,Book spot for 9,BookRestaurant,BookRestaurant,0.07448852810898594,0.3319674223522929,0.1346395213938143,0.08360179582364062,0.17050301928161818,0.10468924516461697,0.10011046787503115
125,Please book me a restaurant,BookRestaurant,BookRestaurant,0.05224533498432236,0.749510936694677,0.019643959739167056,0.047546527036614064,0.025926894940162263,0.08388434376419528,0.021242002840861873
126,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",BookRestaurant,BookRestaurant,0.0013278820072060615,0.9690914466850669,0.010559515235076717,0.0017830876252410111,0.010458869488867603,0.0020878726054519383,0.004691326353089841
127,I want to book a bougatsa restaurant in next year nearby Penn for three people.,BookRestaurant,BookRestaurant,0.011997701708755911,0.9517602342964128,0.009071026857079056,0.0020658728180180616,0.0031350780932838055,0.01657951762511499,0.005390568601335487
128,book the best table in Tanzania for 5 people at a diner,BookRestaurant,BookRestaurant,0.00451430579495752,0.9423120042541185,0.016481370560320015,0.0029155616799242633,0.009868938495697976,0.0048492005541505,0.019058618660831243
129,Book a reservation for two at Mickies Dairy Bar in Weedsport,BookRestaurant,BookRestaurant,0.009417689391039498,0.9209199720416078,0.030449902332641676,0.005159244251175311,0.0035628205144529316,0.005215791607871145,0.0252745798612118
130,Book a reservation for ten at a restaurant in Ohio,BookRestaurant,BookRestaurant,0.000956563766961121,0.9941241216091203,0.0017831465999339914,0.0005290294305139014,0.0003573097558072324,0.00049590392516425,0.0017539249124994935
