Query,Expected Entity,Predicted Entity,Confidence
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,,playlist_owner,0.7946325662423565
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,,object_name,0.5108647541725956
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,artist,,0.0
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,playlist_owner,,0.0
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist.,playlist,,0.0
Add a song to my playlist madden nfl 16,,music_item,0.9306006327916795
Add a song to my playlist madden nfl 16,,playlist_owner,0.8972529951881164
Add a song to my playlist madden nfl 16,,timeRange,0.23114644337908183
Add a song to my playlist madden nfl 16,music_item,,0.0
Add a song to my playlist madden nfl 16,playlist,,0.0
Please add this track by Paul McGuigan to the Deep House playlist.,,artist,0.6598586453283388
Please add this track by Paul McGuigan to the Deep House playlist.,,playlist,0.4474224757083938
Please add this track by Paul McGuigan to the Deep House playlist.,music_item,,0.0
Please add this track by Paul McGuigan to the Deep House playlist.,playlist,,0.0
Add the artist to my dishwashing playlist.,,music_item,0.9435305266758679
Add the artist to my dishwashing playlist.,,playlist_owner,0.8455802771909505
Add the artist to my dishwashing playlist.,entity_name,,0.0
Add the artist to my dishwashing playlist.,playlist_owner,,0.0
Add the artist to my dishwashing playlist.,playlist,,0.0
Add the artist Adam Deibert to my Perfect Concentration playlist.,,music_item,0.594885106944001
Add the artist Adam Deibert to my Perfect Concentration playlist.,,artist,0.18854532838066437
Add the artist Adam Deibert to my Perfect Concentration playlist.,,playlist_owner,0.946380009528576
Add the artist Adam Deibert to my Perfect Concentration playlist.,,playlist,0.8780436688756409
Add the artist Adam Deibert to my Perfect Concentration playlist.,artist,,0.0
Add the artist Adam Deibert to my Perfect Concentration playlist.,playlist,,0.0
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,artist,object_name,0.3985694637042422
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,,object_name,0.2878255472810718
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,,object_name,0.6634955706343519
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight Cafe,playlist,,0.0
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,,object_name,0.222566620923331
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,,playlist_owner,0.6212238936122251
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,artist,,0.0
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,playlist,,0.0
Add the 40 cal tune to the laundry playlist.,,object_type,0.10742581206183428
Add the 40 cal tune to the laundry playlist.,playlist,music_item,0.9337087738500061
Add the 40 cal tune to the laundry playlist.,,playlist,0.8111610182825768
Add the 40 cal tune to the laundry playlist.,music_item,,0.0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,,object_name,0.4582042531934464
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,artist,,0.0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,playlist_owner,,0.0
Add porter wagoner to the The Sleep Machine Waterscapes playlist.,playlist,,0.0
Add lofty fake anagram to the la mejor musica de bso playlist.,,playlist,0.4298922719500576
Add lofty fake anagram to the la mejor musica de bso playlist.,entity_name,,0.0
Add lofty fake anagram to the la mejor musica de bso playlist.,playlist,,0.0
add we have a theme song to my House Afterwork playlist,,music_item,0.7806564141914306
add we have a theme song to my House Afterwork playlist,,playlist_owner,0.9507512020748654
add we have a theme song to my House Afterwork playlist,,playlist,0.8995348000926563
add we have a theme song to my House Afterwork playlist,music_item,,0.0
add we have a theme song to my House Afterwork playlist,playlist_owner,,0.0
add we have a theme song to my House Afterwork playlist,playlist,,0.0
put the artist onto Top Latin Alternative.,,music_item,0.8499485795105033
put the artist onto Top Latin Alternative.,,object_name,0.4467524213435342
put the artist onto Top Latin Alternative.,playlist_owner,,0.0
put the artist onto Top Latin Alternative.,playlist,,0.0
put the artist onto Top Latin Alternative.,music_item,,0.0
Add kent james to the disney soundtrack.,,object_select,0.3162366919992465
Add kent james to the disney soundtrack.,,object_type,0.7626728002308341
Add kent james to the disney soundtrack.,entity_name,,0.0
Add kent james to the disney soundtrack.,playlist_owner,,0.0
Add kent james to the disney soundtrack.,playlist,,0.0
add nuba to my Metal Party playlist,,playlist_owner,0.9374256707250759
add nuba to my Metal Party playlist,,playlist,0.9188290966415802
add nuba to my Metal Party playlist,artist,,0.0
add nuba to my Metal Party playlist,playlist,,0.0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,,object_name,0.3189084139288663
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,,object_name,0.49115331409146357
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,,service,0.6933487622226684
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,artist,,0.0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,playlist,,0.0
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,playlist_owner,,0.0
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,artist,,0.0
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years?,playlist,,0.0
Add this album to Old School Death Metal,,object_name,0.7309071916050154
Add this album to Old School Death Metal,music_item,,0.0
Add this album to Old School Death Metal,playlist,,0.0
add this artist to my Electronic Bliss playlist,,music_item,0.9327418242738337
add this artist to my Electronic Bliss playlist,,playlist_owner,0.9503631787194364
add this artist to my Electronic Bliss playlist,,playlist,0.8957973401599578
add this artist to my Electronic Bliss playlist,music_item,,0.0
add this artist to my Electronic Bliss playlist,playlist,,0.0
Add the album to my Perfect Concentration playlist.,,playlist_owner,0.9487283515604793
Add the album to my Perfect Concentration playlist.,,playlist,0.8795705111016966
Add the album to my Perfect Concentration playlist.,music_item,,0.0
Add the album to my Perfect Concentration playlist.,playlist_owner,,0.0
Add the album to my Perfect Concentration playlist.,playlist,,0.0
add a song in my All Out 60s,,music_item,0.8651320604851575
add a song in my All Out 60s,,playlist_owner,0.80111969079367
add a song in my All Out 60s,,playlist,0.29497499679054506
add a song in my All Out 60s,artist,,0.0
add a song in my All Out 60s,playlist,,0.0
add digging now to my Young at Heart playlist,,playlist_owner,0.9437234585629833
add digging now to my Young at Heart playlist,,playlist,0.6492507295826904
add digging now to my Young at Heart playlist,artist,,0.0
add digging now to my Young at Heart playlist,playlist_owner,,0.0
add digging now to my Young at Heart playlist,playlist,,0.0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,,music_item,0.4197901166927393
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,,playlist_owner,0.950564118486204
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,,playlist,0.9014703353612933
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,artist,,0.0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,playlist_owner,,0.0
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,playlist,,0.0
add the song to my We Everywhere playlist,,music_item,0.833977474792272
add the song to my We Everywhere playlist,,playlist_owner,0.9509635027878941
add the song to my We Everywhere playlist,,playlist,0.900234242816816
add the song to my We Everywhere playlist,artist,,0.0
add the song to my We Everywhere playlist,playlist,,0.0
Add the album to the Might and Myth Power Metal playlist.,,object_name,0.4367896781382786
Add the album to the Might and Myth Power Metal playlist.,music_item,,0.0
Add the album to the Might and Myth Power Metal playlist.,playlist,,0.0
Add a song to this is racionais mc's,,music_item,0.9310878932177558
Add a song to this is racionais mc's,artist,,0.0
Add a song to this is racionais mc's,playlist,,0.0
"Add Jerry Calliste, Jr to my Te quiero playlist.",,object_name,0.19292162895981235
"Add Jerry Calliste, Jr to my Te quiero playlist.",music_item,object_name,0.17546731902576498
"Add Jerry Calliste, Jr to my Te quiero playlist.",,playlist_owner,0.9584990590517818
"Add Jerry Calliste, Jr to my Te quiero playlist.",,playlist,0.90574277833265
"Add Jerry Calliste, Jr to my Te quiero playlist.",artist,,0.0
"Add Jerry Calliste, Jr to my Te quiero playlist.",playlist,,0.0
Add sarah slean to my playlist Mellowed Out Gaming,,playlist_owner,0.8939762631756721
Add sarah slean to my playlist Mellowed Out Gaming,,object_name,0.41941849169686457
Add sarah slean to my playlist Mellowed Out Gaming,music_item,,0.0
Add sarah slean to my playlist Mellowed Out Gaming,playlist,,0.0
Add the album to my Flow Espanol playlist.,music_item,playlist_owner,0.9508689059079469
Add the album to my Flow Espanol playlist.,,playlist,0.9025375151091507
Add the album to my Flow Espanol playlist.,artist,,0.0
Add the album to my Flow Espanol playlist.,playlist_owner,,0.0
Add the album to my Flow Espanol playlist.,playlist,,0.0
add this artist to my spotlight on country 2016 playlist,,music_item,0.9327366626509905
add this artist to my spotlight on country 2016 playlist,playlist_owner,playlist_owner,0.8963075385411488
add this artist to my spotlight on country 2016 playlist,entity_name,playlist,0.41965771710875355
add this artist to my spotlight on country 2016 playlist,,playlist,0.5386841462215961
add this artist to my spotlight on country 2016 playlist,playlist,,0.0
Add give us rest to my 70s Smash Hits playlist.,,playlist_owner,0.9791725765790885
Add give us rest to my 70s Smash Hits playlist.,,playlist,0.937576369619679
Add give us rest to my 70s Smash Hits playlist.,entity_name,,0.0
Add give us rest to my 70s Smash Hits playlist.,playlist_owner,,0.0
Add give us rest to my 70s Smash Hits playlist.,playlist,,0.0
Add the track to the work playlist.,,music_item,0.45064313900141056
Add the track to the work playlist.,entity_name,,0.0
Add the track to the work playlist.,playlist,,0.0
For my fantastic workout can you add sara bareilles?,artist,playlist_owner,0.7658819541204382
For my fantastic workout can you add sara bareilles?,,playlist,0.5317874466060398
For my fantastic workout can you add sara bareilles?,music_item,,0.0
For my fantastic workout can you add sara bareilles?,playlist,,0.0
Add emilie autumn to my Nacao Reggae playlist.,playlist_owner,playlist_owner,0.9508729561685961
Add emilie autumn to my Nacao Reggae playlist.,playlist,playlist,0.9028710913518961
Add emilie autumn to my Nacao Reggae playlist.,artist,,0.0
add this tune to my Sleepify playlist,,music_item,0.9468570330051992
add this tune to my Sleepify playlist,,playlist_owner,0.6366177098417214
add this tune to my Sleepify playlist,music_item,,0.0
add this tune to my Sleepify playlist,playlist_owner,,0.0
add this tune to my Sleepify playlist,playlist,,0.0
add track in my playlist called Hands Up,artist,music_item,0.39978182041845167
add track in my playlist called Hands Up,,playlist_owner,0.6870920745553255
add track in my playlist called Hands Up,,object_name,0.7316933787229126
add track in my playlist called Hands Up,playlist_owner,,0.0
add track in my playlist called Hands Up,playlist,,0.0
Add the album to my Club Hits playlist.,,playlist_owner,0.9510711194135854
Add the album to my Club Hits playlist.,,playlist,0.9036621582299474
Add the album to my Club Hits playlist.,playlist,,0.0
Add the album to my Club Hits playlist.,artist,,0.0
Add the album to my Club Hits playlist.,music_item,,0.0
I'd like to add jordan rudess onto the Divertido para ninos playlist.,,playlist,0.32935157690049893
I'd like to add jordan rudess onto the Divertido para ninos playlist.,music_item,,0.0
I'd like to add jordan rudess onto the Divertido para ninos playlist.,playlist,,0.0
I'd like for you to add bobby brown to my enamorandose playlist.,,playlist_owner,0.6140316436789875
I'd like for you to add bobby brown to my enamorandose playlist.,music_item,,0.0
I'd like for you to add bobby brown to my enamorandose playlist.,playlist_owner,,0.0
I'd like for you to add bobby brown to my enamorandose playlist.,playlist,,0.0
I need to add to my Infinite Indie Folk list the works of Rahim Shah,playlist_owner,playlist_owner,0.9298869880144371
I need to add to my Infinite Indie Folk list the works of Rahim Shah,playlist,playlist,0.4394966692416547
I need to add to my Infinite Indie Folk list the works of Rahim Shah,artist,object_name,0.5414497209964308
add Jonathan Sprout album to my this is miranda lambert playlist,,artist,0.454522212797906
add Jonathan Sprout album to my this is miranda lambert playlist,,playlist_owner,0.9804313345645633
add Jonathan Sprout album to my this is miranda lambert playlist,,playlist,0.6937387689536954
add Jonathan Sprout album to my this is miranda lambert playlist,music_item,,0.0
add Jonathan Sprout album to my this is miranda lambert playlist,playlist_owner,,0.0
add Jonathan Sprout album to my this is miranda lambert playlist,playlist,,0.0
add Muzika za decu to my Crash Course playlist,,artist,0.22502287151848588
add Muzika za decu to my Crash Course playlist,,playlist_owner,0.949403212970449
add Muzika za decu to my Crash Course playlist,,playlist,0.9011486278592789
add Muzika za decu to my Crash Course playlist,artist,,0.0
add Muzika za decu to my Crash Course playlist,playlist_owner,,0.0
add Muzika za decu to my Crash Course playlist,playlist,,0.0
Add jo stafford music to the workout twerkout playlist,,playlist,0.8865126478184036
Add jo stafford music to the workout twerkout playlist,music_item,,0.0
Add jo stafford music to the workout twerkout playlist,playlist_owner,,0.0
Add jo stafford music to the workout twerkout playlist,playlist,,0.0
Add Richard McNamara newest song to the Just Smile playlist,,music_item,0.8588496625048149
Add Richard McNamara newest song to the Just Smile playlist,,playlist,0.4406941647097371
Add Richard McNamara newest song to the Just Smile playlist,entity_name,,0.0
Add Richard McNamara newest song to the Just Smile playlist,playlist_owner,,0.0
Add Richard McNamara newest song to the Just Smile playlist,playlist,,0.0
Add Andy Hunter to my Evening Commute playlist.,artist,artist,0.40520740957435303
Add Andy Hunter to my Evening Commute playlist.,,playlist_owner,0.9457936313456698
Add Andy Hunter to my Evening Commute playlist.,,playlist,0.8798003950588407
Add Andy Hunter to my Evening Commute playlist.,playlist_owner,,0.0
Add Andy Hunter to my Evening Commute playlist.,playlist,,0.0
add the current track to my This Is Tchaikovsky playlist,,object_select,0.6922681025981481
add the current track to my This Is Tchaikovsky playlist,,object_type,0.4547066759041558
add the current track to my This Is Tchaikovsky playlist,,playlist_owner,0.9876862456884881
add the current track to my This Is Tchaikovsky playlist,,playlist,0.9818464869050471
add the current track to my This Is Tchaikovsky playlist,music_item,,0.0
add the current track to my This Is Tchaikovsky playlist,playlist,,0.0
Can I put this tune onto my sin estres playlist?,,music_item,0.8632086020057812
Can I put this tune onto my sin estres playlist?,,playlist_owner,0.900860060522192
Can I put this tune onto my sin estres playlist?,,playlist,0.8911238190867977
Can I put this tune onto my sin estres playlist?,entity_name,,0.0
Can I put this tune onto my sin estres playlist?,playlist_owner,,0.0
Can I put this tune onto my sin estres playlist?,playlist,,0.0
Add the boy george track to the Emo Forever playlist.,playlist_owner,music_item,0.4691070460326102
Add the boy george track to the Emo Forever playlist.,,playlist,0.4439426605930604
Add the boy george track to the Emo Forever playlist.,music_item,,0.0
Add the boy george track to the Emo Forever playlist.,playlist,,0.0
Add jack white to my playlist This Is Shakira,,playlist_owner,0.8938303848578758
Add jack white to my playlist This Is Shakira,,playlist,0.3879182602590032
Add jack white to my playlist This Is Shakira,entity_name,,0.0
Add jack white to my playlist This Is Shakira,playlist,,0.0
add this song by Too Poetic to my Piano Ballads playlist,,music_item,0.6525588479516774
add this song by Too Poetic to my Piano Ballads playlist,,artist,0.8517070273066871
add this song by Too Poetic to my Piano Ballads playlist,,playlist_owner,0.9500259662141387
add this song by Too Poetic to my Piano Ballads playlist,,playlist,0.8969058723409922
add this song by Too Poetic to my Piano Ballads playlist,music_item,,0.0
add this song by Too Poetic to my Piano Ballads playlist,playlist,,0.0
add Farhad Darya songs in virales de siempre,music_item,artist,0.39347050747621237
add Farhad Darya songs in virales de siempre,,timeRange,0.20139517046174826
add Farhad Darya songs in virales de siempre,playlist_owner,,0.0
add Farhad Darya songs in virales de siempre,playlist,,0.0
add this track to my Hands Up playlist,,music_item,0.48942091838247004
add this track to my Hands Up playlist,,playlist_owner,0.9503386785206592
add this track to my Hands Up playlist,,playlist,0.8971611452298415
add this track to my Hands Up playlist,music_item,,0.0
add this track to my Hands Up playlist,playlist_owner,,0.0
add this track to my Hands Up playlist,playlist,,0.0
Add the track to the drum & breaks playlist.,music_item,music_item,0.4491832330127291
Add the track to the drum & breaks playlist.,,playlist,0.2841514916808221
Add the track to the drum & breaks playlist.,artist,,0.0
Add the track to the drum & breaks playlist.,playlist_owner,,0.0
Add the track to the drum & breaks playlist.,playlist,,0.0
Add millie corretjer to the rhythm playlist,entity_name,,0.0
Add millie corretjer to the rhythm playlist,playlist,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,,object_name,0.43220757684684097
Add Recalled to Life to This Is Alejandro Fernandez,,object_name,0.72307035131216
Add Recalled to Life to This Is Alejandro Fernandez,artist,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,music_item,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,playlist,,0.0
Add Michael Wittig music to Country Icon playlist,entity_name,artist,0.3413451396667463
Add Michael Wittig music to Country Icon playlist,,playlist,0.34603066376875374
Add Michael Wittig music to Country Icon playlist,playlist_owner,,0.0
Add Michael Wittig music to Country Icon playlist,playlist,,0.0
add Highway Patrolman in my playlist this is al green,,artist,0.6752356838810529
add Highway Patrolman in my playlist this is al green,,playlist_owner,0.6974057416914116
add Highway Patrolman in my playlist this is al green,music_item,,0.0
add Highway Patrolman in my playlist this is al green,artist,,0.0
add Highway Patrolman in my playlist this is al green,playlist_owner,,0.0
add Highway Patrolman in my playlist this is al green,playlist,,0.0
add A Very Cellular Song to masters of metal playlist,,object_name,0.3933265471024207
add A Very Cellular Song to masters of metal playlist,music_item,,0.0
add A Very Cellular Song to masters of metal playlist,playlist_owner,,0.0
add A Very Cellular Song to masters of metal playlist,playlist,,0.0
Add Toyan to my Epic Gaming playlist.,,playlist_owner,0.9487073551092665
Add Toyan to my Epic Gaming playlist.,music_item,playlist,0.8903221842531637
Add Toyan to my Epic Gaming playlist.,artist,,0.0
Add Toyan to my Epic Gaming playlist.,playlist,,0.0
can you add the current tune to my Calm before the storm playlist,,object_select,0.5162884242079219
can you add the current tune to my Calm before the storm playlist,,music_item,0.9343513393329154
can you add the current tune to my Calm before the storm playlist,,playlist_owner,0.9004560905853165
can you add the current tune to my Calm before the storm playlist,,playlist,0.5061431651921832
can you add the current tune to my Calm before the storm playlist,,condition_description,0.24519791543470723
can you add the current tune to my Calm before the storm playlist,music_item,,0.0
can you add the current tune to my Calm before the storm playlist,playlist,,0.0
can you add the current tune to my Calm before the storm playlist,artist,,0.0
can you add the current tune to my Calm before the storm playlist,playlist_owner,,0.0
Add Annesley Malewana album to playlist indietronic,artist,artist,0.227657709158773
Add Annesley Malewana album to playlist indietronic,music_item,,0.0
Add Annesley Malewana album to playlist indietronic,playlist_owner,,0.0
Add Annesley Malewana album to playlist indietronic,playlist,,0.0
add tommy johnson to The MetalSucks Playlist,,object_name,0.671149336426366
add tommy johnson to The MetalSucks Playlist,music_item,,0.0
add tommy johnson to The MetalSucks Playlist,playlist_owner,,0.0
add tommy johnson to The MetalSucks Playlist,playlist,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,,object_name,0.3234081213721664
Please add The image of you to my playlist Crate Diggers Anonymous,,playlist_owner,0.8924171491538421
Please add The image of you to my playlist Crate Diggers Anonymous,,object_name,0.4184437564618947
Please add The image of you to my playlist Crate Diggers Anonymous,music_item,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist_owner,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist,,0.0
"Onto jerry's Classical Moments in Movies, please add the album.",,artist,0.37083823034465996
"Onto jerry's Classical Moments in Movies, please add the album.",,city,0.33361493721022895
